SampleName,StartDate,EndDate
Maxson Operations Data (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
MX24DEC08-01-001,Maxson Operations Data (12-08-2024),12/8/2024,Temperature - Effluent,20.20,20.20,,C
MX24DEC08-01-001,Maxson Operations Data (12-08-2024),12/8/2024,Temperature - Influent,19.75,19.75,,C
MX24DEC08-01-001,Maxson Operations Data (12-08-2024),12/8/2024,Temperature - North,21.60,21.60,,C
MX24DEC08-01-001,Maxson Operations Data (12-08-2024),12/8/2024,Wet Cake,,,,Gallons/Day
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,% VOL. RED.,,,,%
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Dissolved O2 - North,5.70,5.70,,mg/L
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,"Dissolved Oxygen, Effluent",7.50,7.50,,mg/L
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,"Dissolved Oxygen, Influent",3.10,3.10,,mg/L
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,"Flow(MAX), Influent",94.10,94.10,,MGD
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,"Flow, Effluent",,,,MGD
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,"Flow, Influent",88.70,88.70,,MGD
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Hours Bypassed,0.00,0.00,,
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,pH - Effluent (Max),6.95,6.95,,pH Units
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,pH - Effluent (Min),6.53,6.53,,pH Units
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,pH - Influent,5.69,5.69,,pH Units
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Rainfall,0.01,0.01,,inch
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Temperature - Effluent,20.58,20.58,,C
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Temperature - Influent,18.10,18.10,,C
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Temperature - North,21.50,21.50,,C
MX24DEC09-01-001,Maxson Operations Data (12-09-2024),12/9/2024,Wet Cake,,,,Gallons/Day
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,% VOL. RED.,,,,%
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Dissolved O2 - North,6.20,6.20,,mg/L
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,"Dissolved Oxygen, Effluent",7.10,7.10,,mg/L
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,"Dissolved Oxygen, Influent",1.00,1.00,,mg/L
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,"Flow(MAX), Influent",86.20,86.20,,MGD
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,"Flow, Effluent",,,,MGD
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,"Flow, Influent",82.50,82.50,,MGD
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Hours Bypassed,0.00,0.00,,
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,pH - Effluent (Max),6.68,6.68,,pH Units
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,pH - Effluent (Min),6.56,6.56,,pH Units
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,pH - Influent,5.61,5.61,,pH Units
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Rainfall,0.02,0.02,,inch
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Temperature - Effluent,19.60,19.60,,C
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Temperature - Influent,17.98,17.98,,C
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Temperature - North,21.60,21.60,,C
MX24DEC10-01-001,Maxson Operations Data (12-10-2024),12/10/2024,Wet Cake,,,,Gallons/Day
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,% VOL. RED.,,,,%
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Dissolved O2 - North,6.30,6.30,,mg/L
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,"Dissolved Oxygen, Effluent",8.50,8.50,,mg/L
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,"Dissolved Oxygen, Influent",0.83,0.83,,mg/L
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,"Flow(MAX), Influent",77.40,77.40,,MGD
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,"Flow, Effluent",,,,MGD
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,"Flow, Influent",64.40,64.40,,MGD
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Hours Bypassed,0.00,0.00,,
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,pH - Effluent (Max),6.87,6.87,,pH Units
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,pH - Effluent (Min),6.81,6.81,,pH Units
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,pH - Influent,5.83,5.83,,pH Units
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Rainfall,T,T,,inch
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Temperature - Effluent,18.83,18.83,,C
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Temperature - Influent,18.48,18.48,,C
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Temperature - North,22.20,22.20,,C
MX24DEC11-01-001,Maxson Operations Data (12-11-2024),12/11/2024,Wet Cake,,,,Gallons/Day
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,% VOL. RED.,,,,%
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Dissolved O2 - North,5.42,5.42,,mg/L
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,"Dissolved Oxygen, Effluent",8.50,8.50,,mg/L
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,"Dissolved Oxygen, Influent",1.30,1.30,,mg/L
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,"Flow(MAX), Influent",65.30,65.30,,MGD
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,"Flow, Effluent",,,,MGD
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,"Flow, Influent",60.40,60.40,,MGD
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Hours Bypassed,0.00,0.00,,
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,pH - Effluent (Max),6.93,6.93,,pH Units
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,pH - Effluent (Min),6.84,6.84,,pH Units
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,pH - Influent,5.69,5.69,,pH Units
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Rainfall,0.00,0.00,,inch
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Temperature - Effluent,19.20,19.20,,C
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Temperature - Influent,19.75,19.75,,C
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Temperature - North,16.00,16.00,,C
MX24DEC12-01-001,Maxson Operations Data (12-12-2024),12/12/2024,Wet Cake,,,,Gallons/Day
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,% VOL. RED.,,,,%
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Dissolved O2 - North,2.10,2.10,,mg/L
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,"Dissolved Oxygen, Effluent",8.60,8.60,,mg/L
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,"Dissolved Oxygen, Influent",1.30,1.30,,mg/L
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,"Flow(MAX), Influent",63.70,63.70,,MGD
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,"Flow, Effluent",,,,MGD
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,"Flow, Influent",59.90,59.90,,MGD
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Hours Bypassed,0.00,0.00,,
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,pH - Effluent (Max),6.87,6.87,,pH Units
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,pH - Effluent (Min),6.81,6.81,,pH Units
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,pH - Influent,5.70,5.70,,pH Units
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Rainfall,0.00,0.00,,inch
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Temperature - Effluent,19.90,19.90,,C
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Temperature - Influent,19.40,19.40,,C
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Temperature - North,23.00,23.00,,C
MX24DEC13-01-001,Maxson Operations Data (12-13-2024),12/13/2024,Wet Cake,,,,Gallons/Day
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,% VOL. RED.,,,,%
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Dissolved O2 - North,4.30,4.30,,mg/L
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,"Dissolved Oxygen, Effluent",9.60,9.60,,mg/L
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,"Dissolved Oxygen, Influent",0.85,0.85,,mg/L
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,"Flow(MAX), Influent",98.70,98.70,,MGD
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,"Flow, Effluent",,,,MGD
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,"Flow, Influent",65.70,65.70,,MGD
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Hours Bypassed,0.00,0.00,,
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,pH - Effluent (Max),7.01,7.01,,pH Units
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,pH - Effluent (Min),6.88,6.88,,pH Units
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,pH - Influent,5.80,5.80,,pH Units
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Rainfall,0.49,0.49,,inch
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Temperature - Effluent,20.10,20.10,,C
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Temperature - Influent,19.40,19.40,,C
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Temperature - North,23.00,23.00,,C
MX24DEC14-01-001,Maxson Operations Data (12-14-2024),12/14/2024,Wet Cake,,,,Gallons/Day
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,% VOL. RED.,,,,%
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Dissolved O2 - North,4.50,4.50,,mg/L
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,"Dissolved Oxygen, Effluent",6.20,6.20,,mg/L
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,"Dissolved Oxygen, Influent",0.95,0.95,,mg/L
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,"Flow(MAX), Influent",98.70,98.70,,MGD
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,"Flow, Effluent",,,,MGD
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,"Flow, Influent",75.80,75.80,,MGD
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Hours Bypassed,0.00,0.00,,
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,pH - Effluent (Max),7.10,7.10,,pH Units
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,pH - Effluent (Min),6.93,6.93,,pH Units
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,pH - Influent,5.80,5.80,,pH Units
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Rainfall,0.31,0.31,,inch
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Temperature - Effluent,20.80,20.80,,C
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Temperature - Influent,20.70,20.70,,C
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Temperature - North,22.20,22.20,,C
MX24DEC15-01-001,Maxson Operations Data (12-15-2024),12/15/2024,Wet Cake,,,,Gallons/Day
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,% VOL. RED.,,,,%
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Dissolved O2 - North,4.30,4.30,,mg/L
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,"Dissolved Oxygen, Effluent",6.70,6.70,,mg/L
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,"Dissolved Oxygen, Influent",1.00,1.00,,mg/L
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,"Flow(MAX), Influent",108.70,108.70,,MGD
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,"Flow, Effluent",,,,MGD
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,"Flow, Influent",78.70,78.70,,MGD
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Hours Bypassed,0.00,0.00,,
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,pH - Effluent (Max),6.89,6.89,,pH Units
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,pH - Effluent (Min),6.82,6.82,,pH Units
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,pH - Influent,5.30,5.30,,pH Units
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Rainfall,0.27,0.27,,inch
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Temperature - Effluent,21.30,21.30,,C
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Temperature - Influent,21.05,21.05,,C
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Temperature - North,22.40,22.40,,C
MX24DEC16-01-001,Maxson Operations Data (12-16-2024),12/16/2024,Wet Cake,,,,Gallons/Day
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,% VOL. RED.,,,,%
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Dissolved O2 - North,3.60,3.60,,mg/L
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,"Dissolved Oxygen, Effluent",5.80,5.80,,mg/L
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,"Dissolved Oxygen, Influent",1.00,1.00,,mg/L
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,"Flow(MAX), Influent",100.90,100.90,,MGD
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,"Flow, Effluent",,,,MGD
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,"Flow, Influent",81.70,81.70,,MGD
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Hours Bypassed,0.00,0.00,,
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,pH - Effluent (Max),6.82,6.82,,pH Units
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,pH - Effluent (Min),6.72,6.72,,pH Units
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,pH - Influent,5.40,5.40,,pH Units
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Rainfall,T,T,,inch
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Temperature - Effluent,21.10,21.10,,C
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Temperature - Influent,20.70,20.70,,C
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Temperature - North,22.50,22.50,,C
MX24DEC17-01-001,Maxson Operations Data (12-17-2024),12/17/2024,Wet Cake,,,,Gallons/Day
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,% VOL. RED.,,,,%
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Dissolved O2 - North,2.30,2.30,,mg/L
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,"Dissolved Oxygen, Effluent",5.80,5.80,,mg/L
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,"Dissolved Oxygen, Influent",1.00,1.00,,mg/L
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,"Flow(MAX), Influent",147.50,147.50,,MGD
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,"Flow, Effluent",,,,MGD
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,"Flow, Influent",99.50,99.50,,MGD
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Hours Bypassed,0.00,0.00,,
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,pH - Effluent (Max),6.92,6.92,,pH Units
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,pH - Effluent (Min),6.38,6.38,,pH Units
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,pH - Influent,5.30,5.30,,pH Units
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Rainfall,0.85,0.85,,inch
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Temperature - Effluent,19.60,19.60,,C
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Temperature - Influent,20.10,20.10,,C
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Temperature - North,22.00,22.00,,C
MX24DEC18-01-001,Maxson Operations Data (12-18-2024),12/18/2024,Wet Cake,,,,Gallons/Day
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,% VOL. RED.,,,,%
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Dissolved O2 - North,4.20,4.20,,mg/L
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,"Dissolved Oxygen, Effluent",9.30,9.30,,mg/L
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,"Dissolved Oxygen, Influent",1.40,1.40,,mg/L
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,"Flow(MAX), Influent",98.60,98.60,,MGD
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,"Flow, Effluent",,,,MGD
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,"Flow, Influent",74.10,74.10,,MGD
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Hours Bypassed,0.00,0.00,,
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Peracetic Acid,0.00,0.00,,ppm
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,pH - Effluent (Max),6.72,6.72,,pH Units
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,pH - Effluent (Min),6.55,6.55,,pH Units
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,pH - Influent,5.50,5.50,,pH Units
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Pounds of Chlorine - Effluent,,,,pH Units
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Rainfall,0.00,0.00,,inch
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Temperature - DIG.SDG.,21.70,21.70,,C
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Temperature - Effluent,18.20,18.20,,C
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Temperature - Influent,19.00,19.00,,C
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Temperature - North,22.50,22.50,,C
MX24DEC19-01-001,Maxson Operations Data (12-19-2024),12/19/2024,Wet Cake,,,,Gallons/Day
MX24DEC20-01-001,Maxson Operations Data (12-20-2024),12/20/2024,% VOL. RED.,,,,%
MX24DEC20-01-001,Maxson Operations Data (12-20-2024),12/20/2024,Cake Dry Tons/Day,,,,Tons/Day
MX24DEC20-01-001,Maxson Operations Data (12-20-2024),12/20/2024,Dissolved O2 - North,4.90,4.90,,mg/L
