SampleName,StartDate,EndDate
TEM Primary Effluent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24NOV17-02-021 ,TEM Primary Effluent (11-16-2024),11/16/2024,TSS - Change in Wt,3.23,3.23,,%
ST24NOV17-02-021 ,TEM Primary Effluent (11-16-2024),11/16/2024,Volatile Suspended Solids,274,274,,mg/L
ST24NOV17-02-021 ,TEM Primary Effluent (11-16-2024),11/16/2024,Biochemical Oxygen Demand,623,623,,mg/L
ST24NOV17-02-021 ,TEM Primary Effluent (11-16-2024),11/16/2024,pH,6.19,6.19,,pH Units
ST24NOV17-02-021 ,TEM Primary Effluent (11-16-2024),11/16/2024,pH,6.42,6.42,,pH Units
ST24NOV17-02-021 ,TEM Primary Effluent (11-16-2024),11/16/2024,Soluble BOD,374,374,,mg/L
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,Biochemical Oxygen Demand,621,621,,mg/L
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,pH,6.57,6.57,,pH Units
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,% Volatile Suspended Solids,86,86,,%
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,Total Suspended Solids,364,364,,mg/L
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,TSS - Change in Wt,4.40,4.40,,%
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,Volatile Suspended Solids,312,312,,mg/L
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,pH,6.97,6.97,,pH Units
ST24NOV18-01-022 ,TEM Primary Effluent (11-17-2024),11/17/2024,Soluble BOD,300,300,,mg/L
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,Biochemical Oxygen Demand,649,649,,mg/L
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,pH,6.44,6.44,,pH Units
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,% Volatile Suspended Solids,85,85,,%
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,Total Suspended Solids,374,374,,mg/L
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,TSS - Change in Wt,0.00,0,,%
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,Volatile Suspended Solids,319,319,,mg/L
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,pH,6.90,6.90,,pH Units
ST24NOV19-01-022 ,TEM Primary Effluent (11-18-2024),11/18/2024,Soluble BOD,321,321,,mg/L
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,% Volatile Suspended Solids,93,93,,%
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,Total Suspended Solids,320,320,,mg/L
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,TSS - Change in Wt,1.04,1.04,,%
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,Volatile Suspended Solids,298,298,,mg/L
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,Biochemical Oxygen Demand,526,526,,mg/L
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,pH,6.33,6.33,,pH Units
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,pH,6.27,6.27,,pH Units
ST24NOV20-02-022 ,TEM Primary Effluent (11-19-2024),11/19/2024,Soluble BOD,1248,1248,,mg/L
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,% Volatile Suspended Solids,88,88,,%
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,Total Suspended Solids,380,380,,mg/L
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,TSS - Change in Wt,0.00,0,,%
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,Volatile Suspended Solids,333,333,,mg/L
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,Biochemical Oxygen Demand,576,576,,mg/L
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,pH,6.11,6.11,,pH Units
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,pH,6.55,6.55,,pH Units
ST24NOV21-02-022 ,TEM Primary Effluent (11-20-2024),11/20/2024,Soluble BOD,345,345,,mg/L
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,Biochemical Oxygen Demand,516,516,,mg/L
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,pH,6.12,6.12,,pH Units
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,% Volatile Suspended Solids,91,91,,%
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,Total Suspended Solids,372,372,,mg/L
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,TSS - Change in Wt,1.08,1.08,,%
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,Volatile Suspended Solids,338,338,,mg/L
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,pH,6.27,6.27,,pH Units
ST24NOV22-01-022 ,TEM Primary Effluent (11-21-2024),11/21/2024,Soluble BOD,546,546,,mg/L
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,% Volatile Suspended Solids,86,86,,%
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,Total Suspended Solids,330,330,,mg/L
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,TSS - Change in Wt,2.02,2.02,,%
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,Volatile Suspended Solids,285,285,,mg/L
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,Biochemical Oxygen Demand,615,615,,mg/L
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,pH,6.33,6.33,,pH Units
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,pH,6.67,6.67,,pH Units
ST24NOV23-02-021 ,TEM Primary Effluent (11-22-2024),11/22/2024,Soluble BOD,419,419,,mg/L
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,% Volatile Suspended Solids,89,89,,%
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,Total Suspended Solids,265,265,,mg/L
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,TSS - Change in Wt,1.89,1.89,,%
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,Volatile Suspended Solids,235,235,,mg/L
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,Biochemical Oxygen Demand,561,561,,mg/L
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,pH,6.38,6.38,,pH Units
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,pH,6.66,6.66,,pH Units
ST24NOV24-02-021 ,TEM Primary Effluent (11-23-2024),11/23/2024,Soluble BOD,405,405,,mg/L
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,Biochemical Oxygen Demand,478,478,,mg/L
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,pH,6.18,6.18,,pH Units
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,% Volatile Suspended Solids,89,89,,%
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,Total Suspended Solids,229,229,,mg/L
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,TSS - Change in Wt,1.25,1.25,,%
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,Volatile Suspended Solids,204,204,,mg/L
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,pH,6.29,6.29,,pH Units
ST24NOV25-01-022 ,TEM Primary Effluent (11-24-2024),11/24/2024,Soluble BOD,474,474,,mg/L
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,Biochemical Oxygen Demand,551,551,,mg/L
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,pH,6.39,6.39,,pH Units
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,% Volatile Suspended Solids,91,91,,%
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,Total Suspended Solids,283,283,,mg/L
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,TSS - Change in Wt,1.01,1.01,,%
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,Volatile Suspended Solids,257,257,,mg/L
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,pH,6.77,6.77,,pH Units
ST24NOV26-01-022 ,TEM Primary Effluent (11-25-2024),11/25/2024,Soluble BOD,49,49,,mg/L
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,% Volatile Suspended Solids,89,89,,%
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,Total Suspended Solids,380,380,,mg/L
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,TSS - Change in Wt,1.05,1.05,,%
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,Volatile Suspended Solids,340,340,,mg/L
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,Biochemical Oxygen Demand,611,611,,mg/L
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,pH,6.43,6.43,,pH Units
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,pH,6.74,6.74,,pH Units
ST24NOV27-01-022 ,TEM Primary Effluent (11-26-2024),11/26/2024,Soluble BOD,458,458,,mg/L
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,% Volatile Suspended Solids,87,87,,%
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,Total Suspended Solids,314,314,,mg/L
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,TSS - Change in Wt,1.91,1.91,,%
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,Volatile Suspended Solids,274,274,,mg/L
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,Biochemical Oxygen Demand,694,694,,mg/L
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,pH,6.28,6.28,,pH Units
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,pH,6.69,6.69,,pH Units
ST24NOV28-01-022 ,TEM Primary Effluent (11-27-2024),11/27/2024,Soluble BOD,534,534,,mg/L
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,Biochemical Oxygen Demand,494,494,,mg/L
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,pH,6.69,6.69,,pH Units
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,% Volatile Suspended Solids,79,79,,%
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,Total Suspended Solids,318,318,,mg/L
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,TSS - Change in Wt,2.36,2.36,,%
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,Volatile Suspended Solids,250,250,,mg/L
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,pH,7.17,7.17,,pH Units
ST24NOV29-01-022 ,TEM Primary Effluent (11-28-2024),11/28/2024,Soluble BOD,336,336,,mg/L
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,% Volatile Suspended Solids,99,99,,%
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,Total Suspended Solids,263,263,,mg/L
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,TSS - Change in Wt,0.00,0,,%
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,Volatile Suspended Solids,260,260,,mg/L
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,Biochemical Oxygen Demand,337,337,,mg/L
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,pH,6.74,6.74,,pH Units
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,pH,7.07,7.07,,pH Units
ST24NOV30-02-021 ,TEM Primary Effluent (11-29-2024),11/29/2024,Soluble BOD,138,138,,mg/L
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,% Volatile Suspended Solids,90,90,,%
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,Total Suspended Solids,330,330,,mg/L
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,TSS - Change in Wt,3.03,3.03,,%
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,Volatile Suspended Solids,298,298,,mg/L
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,Biochemical Oxygen Demand,457,457,,mg/L
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,pH,6.68,6.68,,pH Units
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,pH,6.87,6.87,,pH Units
ST24DEC01-08-021 ,TEM Primary Effluent (11-30-2024),11/30/2024,Soluble BOD,336,336,,mg/L
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,Biochemical Oxygen Demand,471,471,,mg/L
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,pH,6.36,6.36,,pH Units
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,% Volatile Suspended Solids,96,96,,%
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,Total Suspended Solids,237,237,,mg/L
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,TSS - Change in Wt,2.82,2.82,,%
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,Volatile Suspended Solids,227,227,,mg/L
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,pH,6.80,6.80,,pH Units
ST24DEC02-01-022 ,TEM Primary Effluent (12-01-2024),12/1/2024,Soluble BOD,338,338,,mg/L
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,Biochemical Oxygen Demand,369,369,,mg/L
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,pH,6.36,6.36,,pH Units
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,% Volatile Suspended Solids,88,88,,%
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,Total Suspended Solids,302,302,,mg/L
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,TSS - Change in Wt,0.66,0.66,,%
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,Volatile Suspended Solids,266,266,,mg/L
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,pH,6.72,6.72,,pH Units
ST24DEC03-01-022 ,TEM Primary Effluent (12-02-2024),12/2/2024,Soluble BOD,291,291,,mg/L
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,% Volatile Suspended Solids,88,88,,%
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,Total Suspended Solids,232,232,,mg/L
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,TSS - Change in Wt,3.45,3.45,,%
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,Volatile Suspended Solids,204,204,,mg/L
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,Biochemical Oxygen Demand,497,497,,mg/L
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,pH,6.47,6.47,,pH Units
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,pH,6.90,6.90,,pH Units
ST24DEC04-01-022,TEM Primary Effluent (12-03-2024),12/3/2024,Soluble BOD,312,312,,mg/L
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,% Volatile Suspended Solids,96,96,,%
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,Total Suspended Solids,208,208,,mg/L
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,TSS - Change in Wt,3.85,3.85,,%
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,Volatile Suspended Solids,200,200,,mg/L
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,Biochemical Oxygen Demand,441,441,,mg/L
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,pH,6.23,6.23,,pH Units
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,pH,6.50,6.50,,pH Units
ST24DEC05-01-022 ,TEM Primary Effluent (12-04-2024),12/4/2024,Soluble BOD,394,394,,mg/L
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,Biochemical Oxygen Demand,499,499,!,mg/L
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,pH,6.20,6.20,,pH Units
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,% Volatile Suspended Solids,99,99,,%
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,Total Suspended Solids,435,435,,mg/L
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,TSS - Change in Wt,3.45,3.45,,%
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,Volatile Suspended Solids,433,433,,mg/L
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,pH,6.59,6.59,,pH Units
ST24DEC06-01-022 ,TEM Primary Effluent (12-05-2024),12/5/2024,Soluble BOD,357,357,!,mg/L
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,% Volatile Suspended Solids,92,92,,%
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,Total Suspended Solids,406,406,,mg/L
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,TSS - Change in Wt,0.49,0.49,,%
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,Volatile Suspended Solids,372,372,,mg/L
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,Biochemical Oxygen Demand,556,556,,mg/L
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,pH,6.15,6.15,,pH Units
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,pH,6.62,6.62,,pH Units
ST24DEC07-02-021 ,TEM Primary Effluent (12-06-2024),12/6/2024,Soluble BOD,320,320,,mg/L
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,% Volatile Suspended Solids,87,87,,%
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,Total Suspended Solids,457,457,,mg/L
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,TSS - Change in Wt,0.73,0.73,,%
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,Volatile Suspended Solids,397,397,,mg/L
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,Biochemical Oxygen Demand,578,578,,mg/L
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,pH,6.56,6.56,,pH Units
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,pH,6.56,6.56,,pH Units
ST24DEC08-02-021 ,TEM Primary Effluent (12-07-2024),12/7/2024,Soluble BOD,324,324,,mg/L
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,Biochemical Oxygen Demand,694,694,,mg/L
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,pH,7.14,7.14,,pH Units
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,% Volatile Suspended Solids,94,94,,%
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,Total Suspended Solids,260,260,,mg/L
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,TSS - Change in Wt,1.28,1.28,,%
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,Volatile Suspended Solids,245,245,,mg/L
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,pH,6.08,6.08,,pH Units
ST24DEC09-01-022 ,TEM Primary Effluent (12-08-2024),12/8/2024,Soluble BOD,668,668,,mg/L
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,Biochemical Oxygen Demand,576,576,,mg/L
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,pH,6.47,6.47,,pH Units
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,% Volatile Suspended Solids,91,91,,%
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,Total Suspended Solids,333,333,,mg/L
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,TSS - Change in Wt,2.00,2.00,,%
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,Volatile Suspended Solids,303,303,,mg/L
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,pH,6.43,6.43,,pH Units
ST24DEC10-01-022,TEM Primary Effluent (12-09-2024),12/9/2024,Soluble BOD,239,239,,mg/L
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,% Volatile Suspended Solids,81,81,,%
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,Total Suspended Solids,214,214,,mg/L
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,TSS - Change in Wt,0.93,0.93,,%
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,Volatile Suspended Solids,173,173,,mg/L
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,Biochemical Oxygen Demand,398,398,,mg/L
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,pH,6.15,6.15,,pH Units
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,pH,6.73,6.73,,pH Units
ST24DEC11-01-022 ,TEM Primary Effluent (12-10-2024),12/10/2024,Soluble BOD,>117,>117,,mg/L
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,% Volatile Suspended Solids,86,86,,%
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,Total Suspended Solids,210,210,,mg/L
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,TSS - Change in Wt,0.00,0,,%
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,Volatile Suspended Solids,181,181,,mg/L
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,Biochemical Oxygen Demand,405,405,,mg/L
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,pH,6.33,6.33,,pH Units
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,pH,6.69,6.69,,pH Units
ST24DEC12-01-022 ,TEM Primary Effluent (12-11-2024),12/11/2024,Soluble BOD,308,308,,mg/L
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,Biochemical Oxygen Demand,557,557,,mg/L
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,pH,6.27,6.27,,pH Units
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,% Volatile Suspended Solids,91,91,,%
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,Total Suspended Solids,350,350,,mg/L
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,TSS - Change in Wt,2.86,2.86,,%
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,Volatile Suspended Solids,318,318,,mg/L
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,pH,6.59,6.59,,pH Units
ST24DEC13-01-022 ,TEM Primary Effluent (12-12-2024),12/12/2024,Soluble BOD,320,320,,mg/L
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,% Volatile Suspended Solids,85,85,,%
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,Total Suspended Solids,265,265,,mg/L
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,TSS - Change in Wt,1.89,1.89,,%
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,Volatile Suspended Solids,225,225,,mg/L
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,Biochemical Oxygen Demand,576,576,,mg/L
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,pH,6.20,6.20,,pH Units
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,pH,6.72,6.72,,pH Units
ST24DEC14-02-021 ,TEM Primary Effluent (12-13-2024),12/13/2024,Soluble BOD,302,302,,mg/L
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,% Volatile Suspended Solids,84,84,,%
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,Total Suspended Solids,300,300,,mg/L
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,TSS - Change in Wt,1.90,1.90,,%
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,Volatile Suspended Solids,251,251,,mg/L
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,Biochemical Oxygen Demand,588,588,,mg/L
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,pH,6.28,6.28,,pH Units
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,pH,6.57,6.57,,pH Units
ST24DEC15-02-021 ,TEM Primary Effluent (12-14-2024),12/14/2024,Soluble BOD,211,211,,mg/L
ST24DEC16-01-022 ,TEM Primary Effluent (12-15-2024),12/15/2024,Biochemical Oxygen Demand,530,530,,mg/L
ST24DEC16-01-022 ,TEM Primary Effluent (12-15-2024),12/15/2024,pH,6.34,6.34,,pH Units
ST24DEC16-01-022 ,TEM Primary Effluent (12-15-2024),12/15/2024,% Volatile Suspended Solids,82,82,,%
ST24DEC16-01-022 ,TEM Primary Effluent (12-15-2024),12/15/2024,Total Suspended Solids,353,353,,mg/L
ST24DEC16-01-022 ,TEM Primary Effluent (12-15-2024),12/15/2024,TSS - Change in Wt,2.13,2.13,,%
ST24DEC16-01-022 ,TEM Primary Effluent (12-15-2024),12/15/2024,Volatile Suspended Solids,290,290,,mg/L
