SampleName,StartDate,EndDate
TEM ABF Influent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24SEP06-01-033 ,TEM ABF Influent (09-05-2024),9/5/2024,Volatile Suspended Solids,723,723,,mg/L
ST24SEP06-01-033 ,TEM ABF Influent (09-05-2024),9/5/2024,pH,6.94,6.94,,pH Units
ST24SEP06-01-033 ,TEM ABF Influent (09-05-2024),9/5/2024,Soluble BOD,357,357,,mg/L
ST24SEP07-02-032 ,TEM ABF Influent (09-06-2024),9/6/2024,% Volatile Suspended Solids,99,99,,%
ST24SEP07-02-032 ,TEM ABF Influent (09-06-2024),9/6/2024,Total Suspended Solids,550,550,,mg/L
ST24SEP07-02-032 ,TEM ABF Influent (09-06-2024),9/6/2024,Volatile Suspended Solids,545,545,,mg/L
ST24SEP07-02-032 ,TEM ABF Influent (09-06-2024),9/6/2024,pH,6.87,6.87,,pH Units
ST24SEP07-02-032 ,TEM ABF Influent (09-06-2024),9/6/2024,Soluble BOD,369,369,,mg/L
ST24SEP08-02-032 ,TEM ABF Influent (09-07-2024),9/7/2024,% Volatile Suspended Solids,98,98,,%
ST24SEP08-02-032 ,TEM ABF Influent (09-07-2024),9/7/2024,Total Suspended Solids,255,255,,mg/L
ST24SEP08-02-032 ,TEM ABF Influent (09-07-2024),9/7/2024,Volatile Suspended Solids,250,250,,mg/L
ST24SEP08-02-032 ,TEM ABF Influent (09-07-2024),9/7/2024,pH,6.83,6.83,,pH Units
ST24SEP08-02-032 ,TEM ABF Influent (09-07-2024),9/7/2024,Soluble BOD,323,323,,mg/L
ST24SEP09-01-033 ,TEM ABF Influent (09-08-2024),9/8/2024,% Volatile Suspended Solids,87,87,,%
ST24SEP09-01-033 ,TEM ABF Influent (09-08-2024),9/8/2024,Total Suspended Solids,557,557,,mg/L
ST24SEP09-01-033 ,TEM ABF Influent (09-08-2024),9/8/2024,Volatile Suspended Solids,487,487,,mg/L
ST24SEP09-01-033 ,TEM ABF Influent (09-08-2024),9/8/2024,pH,6.65,6.65,,pH Units
ST24SEP09-01-033 ,TEM ABF Influent (09-08-2024),9/8/2024,Soluble BOD,544,544,,mg/L
ST24SEP10-01-033 ,TEM ABF Influent (09-09-2024),9/9/2024,% Volatile Suspended Solids,83,83,,%
ST24SEP10-01-033 ,TEM ABF Influent (09-09-2024),9/9/2024,Total Suspended Solids,803,803,,mg/L
ST24SEP10-01-033 ,TEM ABF Influent (09-09-2024),9/9/2024,Volatile Suspended Solids,667,667,,mg/L
ST24SEP10-01-033 ,TEM ABF Influent (09-09-2024),9/9/2024,pH,6.83,6.83,,pH Units
ST24SEP10-01-033 ,TEM ABF Influent (09-09-2024),9/9/2024,Soluble BOD,436,436,,mg/L
ST24SEP11-01-033 ,TEM ABF Influent (09-10-2024),9/10/2024,% Volatile Suspended Solids,91,91,,%
ST24SEP11-01-033 ,TEM ABF Influent (09-10-2024),9/10/2024,Total Suspended Solids,685,685,,mg/L
ST24SEP11-01-033 ,TEM ABF Influent (09-10-2024),9/10/2024,Volatile Suspended Solids,625,625,,mg/L
ST24SEP11-01-033 ,TEM ABF Influent (09-10-2024),9/10/2024,pH,6.71,6.71,,pH Units
ST24SEP11-01-033 ,TEM ABF Influent (09-10-2024),9/10/2024,Soluble BOD,404,404,,mg/L
ST24SEP12-01-035 ,TEM ABF Influent (09-11-2024),9/11/2024,pH,6.34,6.34,,pH Units
ST24SEP12-01-035 ,TEM ABF Influent (09-11-2024),9/11/2024,Soluble BOD,503,503,,mg/L
ST24SEP12-01-035 ,TEM ABF Influent (09-11-2024),9/11/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP12-01-035 ,TEM ABF Influent (09-11-2024),9/11/2024,Total Suspended Solids,637,637,,mg/L
ST24SEP12-01-035 ,TEM ABF Influent (09-11-2024),9/11/2024,Volatile Suspended Solids,543,543,,mg/L
ST24SEP13-01-033 ,TEM ABF Influent (09-12-2024),9/12/2024,% Volatile Suspended Solids,89,89,,%
ST24SEP13-01-033 ,TEM ABF Influent (09-12-2024),9/12/2024,Total Suspended Solids,250,250,,mg/L
ST24SEP13-01-033 ,TEM ABF Influent (09-12-2024),9/12/2024,Volatile Suspended Solids,223,223,,mg/L
ST24SEP13-01-033 ,TEM ABF Influent (09-12-2024),9/12/2024,pH,6.29,6.29,,pH Units
ST24SEP13-01-033 ,TEM ABF Influent (09-12-2024),9/12/2024,Soluble BOD,640,640,,mg/L
ST24SEP14-02-032 ,TEM ABF Influent (09-13-2024),9/13/2024,% Volatile Suspended Solids,70,70,,%
ST24SEP14-02-032 ,TEM ABF Influent (09-13-2024),9/13/2024,Total Suspended Solids,204,204,,mg/L
ST24SEP14-02-032 ,TEM ABF Influent (09-13-2024),9/13/2024,Volatile Suspended Solids,142,142,,mg/L
ST24SEP14-02-032 ,TEM ABF Influent (09-13-2024),9/13/2024,pH,6.41,6.41,,pH Units
ST24SEP14-02-032 ,TEM ABF Influent (09-13-2024),9/13/2024,Soluble BOD,190,190,,mg/L
ST24SEP15-02-032 ,TEM ABF Influent (09-14-2024),9/14/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP15-02-032 ,TEM ABF Influent (09-14-2024),9/14/2024,Total Suspended Solids,173,173,,mg/L
ST24SEP15-02-032 ,TEM ABF Influent (09-14-2024),9/14/2024,Volatile Suspended Solids,141,141,,mg/L
ST24SEP15-02-032 ,TEM ABF Influent (09-14-2024),9/14/2024,pH,6.59,6.59,,pH Units
ST24SEP15-02-032 ,TEM ABF Influent (09-14-2024),9/14/2024,Soluble BOD,286,286,,mg/L
ST24SEP16-01-033 ,TEM ABF Influent (09-15-2024),9/15/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP16-01-033 ,TEM ABF Influent (09-15-2024),9/15/2024,Total Suspended Solids,355,355,,mg/L
ST24SEP16-01-033 ,TEM ABF Influent (09-15-2024),9/15/2024,Volatile Suspended Solids,302,302,,mg/L
ST24SEP16-01-033 ,TEM ABF Influent (09-15-2024),9/15/2024,pH,6.82,6.82,,pH Units
ST24SEP16-01-033 ,TEM ABF Influent (09-15-2024),9/15/2024,Soluble BOD,328,328,,mg/L
ST24SEP17-01-033 ,TEM ABF Influent (09-16-2024),9/16/2024,% Volatile Suspended Solids,70,70,,%
ST24SEP17-01-033 ,TEM ABF Influent (09-16-2024),9/16/2024,Total Suspended Solids,254,254,,mg/L
ST24SEP17-01-033 ,TEM ABF Influent (09-16-2024),9/16/2024,Volatile Suspended Solids,177,177,,mg/L
ST24SEP17-01-033 ,TEM ABF Influent (09-16-2024),9/16/2024,pH,6.99,6.99,,pH Units
ST24SEP17-01-033 ,TEM ABF Influent (09-16-2024),9/16/2024,Soluble BOD,123,123,,mg/L
ST24SEP18-01-033 ,TEM ABF Influent (09-17-2024),9/17/2024,% Volatile Suspended Solids,79,79,,%
ST24SEP18-01-033 ,TEM ABF Influent (09-17-2024),9/17/2024,Total Suspended Solids,245,245,,mg/L
ST24SEP18-01-033 ,TEM ABF Influent (09-17-2024),9/17/2024,Volatile Suspended Solids,194,194,,mg/L
ST24SEP18-01-033 ,TEM ABF Influent (09-17-2024),9/17/2024,pH,6.95,6.95,,pH Units
ST24SEP18-01-033 ,TEM ABF Influent (09-17-2024),9/17/2024,Soluble BOD,182,182,,mg/L
ST24SEP19-01-035 ,TEM ABF Influent (09-18-2024),9/18/2024,pH,6.95,6.95,,pH Units
ST24SEP19-01-035 ,TEM ABF Influent (09-18-2024),9/18/2024,Soluble BOD,236,236,,mg/L
ST24SEP19-01-035 ,TEM ABF Influent (09-18-2024),9/18/2024,% Volatile Suspended Solids,80,80,,%
ST24SEP19-01-035 ,TEM ABF Influent (09-18-2024),9/18/2024,Total Suspended Solids,407,407,,mg/L
ST24SEP19-01-035 ,TEM ABF Influent (09-18-2024),9/18/2024,Volatile Suspended Solids,326,326,,mg/L
ST24SEP20-01-033 ,TEM ABF Influent (09-19-2024),9/19/2024,% Volatile Suspended Solids,83,83,,%
ST24SEP20-01-033 ,TEM ABF Influent (09-19-2024),9/19/2024,Total Suspended Solids,271,271,,mg/L
ST24SEP20-01-033 ,TEM ABF Influent (09-19-2024),9/19/2024,Volatile Suspended Solids,226,226,,mg/L
ST24SEP20-01-033 ,TEM ABF Influent (09-19-2024),9/19/2024,pH,6.62,6.62,,pH Units
ST24SEP20-01-033 ,TEM ABF Influent (09-19-2024),9/19/2024,Soluble BOD,415,415,,mg/L
ST24SEP21-02-032 ,TEM ABF Influent (09-20-2024),9/20/2024,% Volatile Suspended Solids,96,96,,%
ST24SEP21-02-032 ,TEM ABF Influent (09-20-2024),9/20/2024,Total Suspended Solids,348,348,,mg/L
ST24SEP21-02-032 ,TEM ABF Influent (09-20-2024),9/20/2024,Volatile Suspended Solids,333,333,,mg/L
ST24SEP21-02-032 ,TEM ABF Influent (09-20-2024),9/20/2024,pH,6.52,6.52,,pH Units
ST24SEP21-02-032 ,TEM ABF Influent (09-20-2024),9/20/2024,Soluble BOD,432,432,,mg/L
ST24SEP22-02-032 ,TEM ABF Influent (09-21-2024),9/21/2024,% Volatile Suspended Solids,92,92,,%
ST24SEP22-02-032 ,TEM ABF Influent (09-21-2024),9/21/2024,Total Suspended Solids,385,385,,mg/L
ST24SEP22-02-032 ,TEM ABF Influent (09-21-2024),9/21/2024,Volatile Suspended Solids,353,353,,mg/L
ST24SEP22-02-032 ,TEM ABF Influent (09-21-2024),9/21/2024,pH,6.74,6.74,,pH Units
ST24SEP22-02-032 ,TEM ABF Influent (09-21-2024),9/21/2024,Soluble BOD,358,358,,mg/L
ST24SEP23-01-033 ,TEM ABF Influent (09-22-2024),9/22/2024,% Volatile Suspended Solids,87,87,,%
ST24SEP23-01-033 ,TEM ABF Influent (09-22-2024),9/22/2024,Total Suspended Solids,830,830,,mg/L
ST24SEP23-01-033 ,TEM ABF Influent (09-22-2024),9/22/2024,Volatile Suspended Solids,725,725,,mg/L
ST24SEP23-01-033 ,TEM ABF Influent (09-22-2024),9/22/2024,pH,6.92,6.92,,pH Units
ST24SEP23-01-033 ,TEM ABF Influent (09-22-2024),9/22/2024,Soluble BOD,320,320,,mg/L
ST24SEP24-01-033 ,TEM ABF Influent (09-23-2024),9/23/2024,% Volatile Suspended Solids,84,84,,%
ST24SEP24-01-033 ,TEM ABF Influent (09-23-2024),9/23/2024,Total Suspended Solids,667,667,,mg/L
ST24SEP24-01-033 ,TEM ABF Influent (09-23-2024),9/23/2024,Volatile Suspended Solids,557,557,,mg/L
ST24SEP24-01-033 ,TEM ABF Influent (09-23-2024),9/23/2024,pH,7.00,7.00,,pH Units
ST24SEP24-01-033 ,TEM ABF Influent (09-23-2024),9/23/2024,Soluble BOD,308,308,,mg/L
ST24SEP25-01-033 ,TEM ABF Influent (09-24-2024),9/24/2024,% Volatile Suspended Solids,79,79,,%
ST24SEP25-01-033 ,TEM ABF Influent (09-24-2024),9/24/2024,Total Suspended Solids,516,516,,mg/L
ST24SEP25-01-033 ,TEM ABF Influent (09-24-2024),9/24/2024,Volatile Suspended Solids,410,410,,mg/L
ST24SEP25-01-033 ,TEM ABF Influent (09-24-2024),9/24/2024,pH,6.98,6.98,,pH Units
ST24SEP25-01-033 ,TEM ABF Influent (09-24-2024),9/24/2024,Soluble BOD,376,376,,mg/L
ST24SEP26-01-035 ,TEM ABF Influent (09-25-2024),9/25/2024,pH,6.85,6.85,,pH Units
ST24SEP26-01-035 ,TEM ABF Influent (09-25-2024),9/25/2024,Soluble BOD,431,431,,mg/L
ST24SEP26-01-035 ,TEM ABF Influent (09-25-2024),9/25/2024,% Volatile Suspended Solids,79,79,,%
ST24SEP26-01-035 ,TEM ABF Influent (09-25-2024),9/25/2024,Total Suspended Solids,550,550,,mg/L
ST24SEP26-01-035 ,TEM ABF Influent (09-25-2024),9/25/2024,Volatile Suspended Solids,435,435,,mg/L
ST24SEP27-01-033 ,TEM ABF Influent (09-26-2024),9/26/2024,% Volatile Suspended Solids,88,88,,%
ST24SEP27-01-033 ,TEM ABF Influent (09-26-2024),9/26/2024,Total Suspended Solids,750,750,,mg/L
ST24SEP27-01-033 ,TEM ABF Influent (09-26-2024),9/26/2024,Volatile Suspended Solids,660,660,,mg/L
ST24SEP27-01-033 ,TEM ABF Influent (09-26-2024),9/26/2024,pH,6.80,6.80,,pH Units
ST24SEP27-01-033 ,TEM ABF Influent (09-26-2024),9/26/2024,Soluble BOD,522,522,,mg/L
ST24SEP28-02-032 ,TEM ABF Influent (09-27-2024),9/27/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP28-02-032 ,TEM ABF Influent (09-27-2024),9/27/2024,Total Suspended Solids,800,800,,mg/L
ST24SEP28-02-032 ,TEM ABF Influent (09-27-2024),9/27/2024,Volatile Suspended Solids,657,657,,mg/L
ST24SEP28-02-032 ,TEM ABF Influent (09-27-2024),9/27/2024,pH,6.57,6.57,,pH Units
ST24SEP28-02-032 ,TEM ABF Influent (09-27-2024),9/27/2024,Soluble BOD,643,643,,mg/L
ST24SEP29-02-032 ,TEM ABF Influent (09-28-2024),9/28/2024,% Volatile Suspended Solids,72,72,,%
ST24SEP29-02-032 ,TEM ABF Influent (09-28-2024),9/28/2024,Total Suspended Solids,332,332,,mg/L
ST24SEP29-02-032 ,TEM ABF Influent (09-28-2024),9/28/2024,Volatile Suspended Solids,238,238,,mg/L
ST24SEP29-02-032 ,TEM ABF Influent (09-28-2024),9/28/2024,pH,6.57,6.57,,pH Units
ST24SEP29-02-032 ,TEM ABF Influent (09-28-2024),9/28/2024,Soluble BOD,129,129,,mg/L
ST24SEP30-01-033 ,TEM ABF Influent (09-29-2024),9/29/2024,% Volatile Suspended Solids,86,86,,%
ST24SEP30-01-033 ,TEM ABF Influent (09-29-2024),9/29/2024,Total Suspended Solids,267,267,,mg/L
ST24SEP30-01-033 ,TEM ABF Influent (09-29-2024),9/29/2024,Volatile Suspended Solids,228,228,,mg/L
ST24SEP30-01-033 ,TEM ABF Influent (09-29-2024),9/29/2024,pH,7.13,7.13,,pH Units
ST24SEP30-01-033 ,TEM ABF Influent (09-29-2024),9/29/2024,Soluble BOD,132,132,,mg/L
ST24OCT01-07-033 ,TEM ABF Influent (09-30-2024),9/30/2024,% Volatile Suspended Solids,84,84,,%
ST24OCT01-07-033 ,TEM ABF Influent (09-30-2024),9/30/2024,Total Suspended Solids,277,277,,mg/L
ST24OCT01-07-033 ,TEM ABF Influent (09-30-2024),9/30/2024,Volatile Suspended Solids,233,233,,mg/L
ST24OCT01-07-033 ,TEM ABF Influent (09-30-2024),9/30/2024,pH,6.90,6.90,,pH Units
ST24OCT01-07-033 ,TEM ABF Influent (09-30-2024),9/30/2024,Soluble BOD,219,219,,mg/L
ST24OCT02-01-033 ,TEM ABF Influent (10-01-2024),10/1/2024,% Volatile Suspended Solids,88,88,,%
ST24OCT02-01-033 ,TEM ABF Influent (10-01-2024),10/1/2024,Total Suspended Solids,207,207,,mg/L
ST24OCT02-01-033 ,TEM ABF Influent (10-01-2024),10/1/2024,Volatile Suspended Solids,181,181,,mg/L
ST24OCT02-01-033 ,TEM ABF Influent (10-01-2024),10/1/2024,pH,6.81,6.81,,pH Units
ST24OCT02-01-033 ,TEM ABF Influent (10-01-2024),10/1/2024,Soluble BOD,251,251,,mg/L
ST24OCT03-01-035 ,TEM ABF Influent (10-02-2024),10/2/2024,pH,6.23,6.23,,pH Units
ST24OCT03-01-035 ,TEM ABF Influent (10-02-2024),10/2/2024,Soluble BOD,409,409,,mg/L
ST24OCT03-01-035 ,TEM ABF Influent (10-02-2024),10/2/2024,% Volatile Suspended Solids,89,89,,%
ST24OCT03-01-035 ,TEM ABF Influent (10-02-2024),10/2/2024,Total Suspended Solids,239,239,,mg/L
ST24OCT03-01-035 ,TEM ABF Influent (10-02-2024),10/2/2024,Volatile Suspended Solids,212,212,,mg/L
ST24OCT04-01-033 ,TEM ABF Influent (10-03-2024),10/3/2024,pH,6.38,6.38,,pH Units
ST24OCT04-01-033 ,TEM ABF Influent (10-03-2024),10/3/2024,Soluble BOD,456,456,,mg/L
ST24OCT05-02-032 ,TEM ABF Influent (10-04-2024),10/4/2024,% Volatile Suspended Solids,82,82,,%
ST24OCT05-02-032 ,TEM ABF Influent (10-04-2024),10/4/2024,Total Suspended Solids,270,270,,mg/L
ST24OCT05-02-032 ,TEM ABF Influent (10-04-2024),10/4/2024,Volatile Suspended Solids,222,222,,mg/L
ST24OCT05-02-032 ,TEM ABF Influent (10-04-2024),10/4/2024,pH,6.26,6.26,,pH Units
ST24OCT05-02-032 ,TEM ABF Influent (10-04-2024),10/4/2024,Soluble BOD,568,568,,mg/L
ST24OCT06-02-032 ,TEM ABF Influent (10-05-2024),10/5/2024,% Volatile Suspended Solids,87,87,,%
ST24OCT06-02-032 ,TEM ABF Influent (10-05-2024),10/5/2024,Total Suspended Solids,508,508,,mg/L
ST24OCT06-02-032 ,TEM ABF Influent (10-05-2024),10/5/2024,Volatile Suspended Solids,440,440,,mg/L
ST24OCT06-02-032 ,TEM ABF Influent (10-05-2024),10/5/2024,pH,6.35,6.35,,pH Units
ST24OCT06-02-032 ,TEM ABF Influent (10-05-2024),10/5/2024,Soluble BOD,524,524,,mg/L
ST24OCT07-01-033 ,TEM ABF Influent (10-06-2024),10/6/2024,% Volatile Suspended Solids,96,96,,%
ST24OCT07-01-033 ,TEM ABF Influent (10-06-2024),10/6/2024,Total Suspended Solids,168,168,,mg/L
ST24OCT07-01-033 ,TEM ABF Influent (10-06-2024),10/6/2024,Volatile Suspended Solids,161,161,,mg/L
ST24OCT07-01-033 ,TEM ABF Influent (10-06-2024),10/6/2024,pH,6.60,6.60,,pH Units
ST24OCT07-01-033 ,TEM ABF Influent (10-06-2024),10/6/2024,Soluble BOD,367,367,,mg/L
ST24OCT08-01-033 ,TEM ABF Influent (10-07-2024),10/7/2024,% Volatile Suspended Solids,95,95,,%
ST24OCT08-01-033 ,TEM ABF Influent (10-07-2024),10/7/2024,Total Suspended Solids,190,190,,mg/L
ST24OCT08-01-033 ,TEM ABF Influent (10-07-2024),10/7/2024,Volatile Suspended Solids,180,180,,mg/L
ST24OCT08-01-033 ,TEM ABF Influent (10-07-2024),10/7/2024,pH,6.41,6.41,,pH Units
ST24OCT08-01-033 ,TEM ABF Influent (10-07-2024),10/7/2024,Soluble BOD,435,435,,mg/L
ST24OCT09-01-033 ,TEM ABF Influent (10-08-2024),10/8/2024,% Volatile Suspended Solids,92,92,,%
ST24OCT09-01-033 ,TEM ABF Influent (10-08-2024),10/8/2024,Total Suspended Solids,223,223,,mg/L
ST24OCT09-01-033 ,TEM ABF Influent (10-08-2024),10/8/2024,Volatile Suspended Solids,204,204,,mg/L
ST24OCT09-01-033 ,TEM ABF Influent (10-08-2024),10/8/2024,pH,6.69,6.69,,pH Units
ST24OCT09-01-033 ,TEM ABF Influent (10-08-2024),10/8/2024,Soluble BOD,406,406,,mg/L
ST24OCT10-01-035 ,TEM ABF Influent (10-09-2024),10/9/2024,pH,6.09,6.09,,pH Units
ST24OCT10-01-035 ,TEM ABF Influent (10-09-2024),10/9/2024,Soluble BOD,643,643,,mg/L
ST24OCT10-01-035 ,TEM ABF Influent (10-09-2024),10/9/2024,% Volatile Suspended Solids,91,91,,%
ST24OCT10-01-035 ,TEM ABF Influent (10-09-2024),10/9/2024,Total Suspended Solids,201,201,,mg/L
ST24OCT10-01-035 ,TEM ABF Influent (10-09-2024),10/9/2024,Volatile Suspended Solids,184,184,,mg/L
ST24OCT11-01-033 ,TEM ABF Influent (10-10-2024),10/10/2024,% Volatile Suspended Solids,88,88,,%
ST24OCT11-01-033 ,TEM ABF Influent (10-10-2024),10/10/2024,Total Suspended Solids,203,203,,mg/L
ST24OCT11-01-033 ,TEM ABF Influent (10-10-2024),10/10/2024,Volatile Suspended Solids,178,178,,mg/L
ST24OCT11-01-033 ,TEM ABF Influent (10-10-2024),10/10/2024,pH,6.80,6.80,,pH Units
ST24OCT11-01-033 ,TEM ABF Influent (10-10-2024),10/10/2024,Soluble BOD,658,658,,mg/L
ST24OCT12-02-032 ,TEM ABF Influent (10-11-2024),10/11/2024,% Volatile Suspended Solids,86,86,,%
ST24OCT12-02-032 ,TEM ABF Influent (10-11-2024),10/11/2024,Total Suspended Solids,207,207,,mg/L
ST24OCT12-02-032 ,TEM ABF Influent (10-11-2024),10/11/2024,Volatile Suspended Solids,178,178,,mg/L
ST24OCT12-02-032 ,TEM ABF Influent (10-11-2024),10/11/2024,pH,6.90,6.90,,pH Units
ST24OCT12-02-032 ,TEM ABF Influent (10-11-2024),10/11/2024,Soluble BOD,616,616,,mg/L
ST24OCT13-02-032 ,TEM ABF Influent (10-12-2024),10/12/2024,% Volatile Suspended Solids,97,97,,%
ST24OCT13-02-032 ,TEM ABF Influent (10-12-2024),10/12/2024,Total Suspended Solids,187,187,,mg/L
ST24OCT13-02-032 ,TEM ABF Influent (10-12-2024),10/12/2024,Volatile Suspended Solids,181,181,,mg/L
ST24OCT13-02-032 ,TEM ABF Influent (10-12-2024),10/12/2024,pH,6.90,6.90,,pH Units
ST24OCT13-02-032 ,TEM ABF Influent (10-12-2024),10/12/2024,Soluble BOD,423,423,,mg/L
ST24OCT14-01-033 ,TEM ABF Influent (10-13-2024),10/13/2024,% Volatile Suspended Solids,89,89,,%
ST24OCT14-01-033 ,TEM ABF Influent (10-13-2024),10/13/2024,Total Suspended Solids,254,254,,mg/L
ST24OCT14-01-033 ,TEM ABF Influent (10-13-2024),10/13/2024,Volatile Suspended Solids,226,226,,mg/L
ST24OCT14-01-033 ,TEM ABF Influent (10-13-2024),10/13/2024,pH,6.92,6.92,,pH Units
ST24OCT14-01-033 ,TEM ABF Influent (10-13-2024),10/13/2024,Soluble BOD,471,471,,mg/L
ST24OCT15-01-033 ,TEM ABF Influent (10-14-2024),10/14/2024,% Volatile Suspended Solids,89,89,,%
ST24OCT15-01-033 ,TEM ABF Influent (10-14-2024),10/14/2024,Total Suspended Solids,293,293,,mg/L
ST24OCT15-01-033 ,TEM ABF Influent (10-14-2024),10/14/2024,Volatile Suspended Solids,261,261,,mg/L
ST24OCT15-01-033 ,TEM ABF Influent (10-14-2024),10/14/2024,pH,6.67,6.67,,pH Units
ST24OCT15-01-033 ,TEM ABF Influent (10-14-2024),10/14/2024,Soluble BOD,616,616,,mg/L
ST24OCT16-01-033 ,TEM ABF Influent (10-15-2024),10/15/2024,% Volatile Suspended Solids,93,93,,%
ST24OCT16-01-033 ,TEM ABF Influent (10-15-2024),10/15/2024,Total Suspended Solids,236,236,,mg/L
ST24OCT16-01-033 ,TEM ABF Influent (10-15-2024),10/15/2024,Volatile Suspended Solids,219,219,,mg/L
ST24OCT16-01-033 ,TEM ABF Influent (10-15-2024),10/15/2024,pH,6.24,6.24,,pH Units
ST24OCT16-01-033 ,TEM ABF Influent (10-15-2024),10/15/2024,Soluble BOD,425,425,,mg/L
ST24OCT17-01-035 ,TEM ABF Influent (10-16-2024),10/16/2024,pH,6.73,6.73,,pH Units
ST24OCT17-01-035 ,TEM ABF Influent (10-16-2024),10/16/2024,Soluble BOD,512,512,,mg/L
ST24OCT17-01-035 ,TEM ABF Influent (10-16-2024),10/16/2024,% Volatile Suspended Solids,87,87,,%
ST24OCT17-01-035 ,TEM ABF Influent (10-16-2024),10/16/2024,Total Suspended Solids,223,223,,mg/L
ST24OCT17-01-035 ,TEM ABF Influent (10-16-2024),10/16/2024,Volatile Suspended Solids,194,194,,mg/L
ST24OCT18-01-033 ,TEM ABF Influent (10-17-2024),10/17/2024,% Volatile Suspended Solids,87,87,,%
ST24OCT18-01-033 ,TEM ABF Influent (10-17-2024),10/17/2024,Total Suspended Solids,285,285,,mg/L
ST24OCT18-01-033 ,TEM ABF Influent (10-17-2024),10/17/2024,Volatile Suspended Solids,249,249,,mg/L
ST24OCT18-01-033 ,TEM ABF Influent (10-17-2024),10/17/2024,pH,6.79,6.79,,pH Units
ST24OCT18-01-033 ,TEM ABF Influent (10-17-2024),10/17/2024,Soluble BOD,503,503,,mg/L
ST24OCT19-02-032 ,TEM ABF Influent (10-18-2024),10/18/2024,% Volatile Suspended Solids,90,90,,%
ST24OCT19-02-032 ,TEM ABF Influent (10-18-2024),10/18/2024,Total Suspended Solids,278,278,,mg/L
ST24OCT19-02-032 ,TEM ABF Influent (10-18-2024),10/18/2024,Volatile Suspended Solids,251,251,,mg/L
ST24OCT19-02-032 ,TEM ABF Influent (10-18-2024),10/18/2024,pH,7.02,7.02,,pH Units
ST24OCT19-02-032 ,TEM ABF Influent (10-18-2024),10/18/2024,Soluble BOD,364,364,,mg/L
ST24OCT20-02-032 ,TEM ABF Influent (10-19-2024),10/19/2024,% Volatile Suspended Solids,91,91,,%
ST24OCT20-02-032 ,TEM ABF Influent (10-19-2024),10/19/2024,Total Suspended Solids,312,312,,mg/L
ST24OCT20-02-032 ,TEM ABF Influent (10-19-2024),10/19/2024,Volatile Suspended Solids,285,285,,mg/L
ST24OCT20-02-032 ,TEM ABF Influent (10-19-2024),10/19/2024,pH,7.11,7.11,,pH Units
ST24OCT20-02-032 ,TEM ABF Influent (10-19-2024),10/19/2024,Soluble BOD,436,436,,mg/L
ST24OCT21-01-033 ,TEM ABF Influent (10-20-2024),10/20/2024,% Volatile Suspended Solids,94,94,,%
ST24OCT21-01-033 ,TEM ABF Influent (10-20-2024),10/20/2024,Total Suspended Solids,243,243,,mg/L
ST24OCT21-01-033 ,TEM ABF Influent (10-20-2024),10/20/2024,Volatile Suspended Solids,227,227,,mg/L
ST24OCT21-01-033 ,TEM ABF Influent (10-20-2024),10/20/2024,pH,6.71,6.71,,pH Units
ST24OCT21-01-033 ,TEM ABF Influent (10-20-2024),10/20/2024,Soluble BOD,458,458,,mg/L
ST24OCT22-02-033 ,TEM ABF Influent (10-21-2024),10/21/2024,% Volatile Suspended Solids,97,97,,%
ST24OCT22-02-033 ,TEM ABF Influent (10-21-2024),10/21/2024,Total Suspended Solids,216,216,,mg/L
ST24OCT22-02-033 ,TEM ABF Influent (10-21-2024),10/21/2024,Volatile Suspended Solids,210,210,,mg/L
ST24OCT22-02-033 ,TEM ABF Influent (10-21-2024),10/21/2024,pH,6.58,6.58,,pH Units
ST24OCT22-02-033 ,TEM ABF Influent (10-21-2024),10/21/2024,Soluble BOD,298,298,,mg/L
ST24OCT23-02-033 ,TEM ABF Influent (10-22-2024),10/22/2024,% Volatile Suspended Solids,84,84,,%
ST24OCT23-02-033 ,TEM ABF Influent (10-22-2024),10/22/2024,Total Suspended Solids,243,243,,mg/L
ST24OCT23-02-033 ,TEM ABF Influent (10-22-2024),10/22/2024,Volatile Suspended Solids,203,203,,mg/L
ST24OCT23-02-033 ,TEM ABF Influent (10-22-2024),10/22/2024,pH,6.76,6.76,,pH Units
ST24OCT23-02-033 ,TEM ABF Influent (10-22-2024),10/22/2024,Soluble BOD,467,467,,mg/L
ST24OCT24-01-035 ,TEM ABF Influent (10-23-2024),10/23/2024,pH,6.48,6.48,,pH Units
ST24OCT24-01-035 ,TEM ABF Influent (10-23-2024),10/23/2024,Soluble BOD,512,512,,mg/L
ST24OCT24-01-035 ,TEM ABF Influent (10-23-2024),10/23/2024,% Volatile Suspended Solids,98,98,,%
ST24OCT24-01-035 ,TEM ABF Influent (10-23-2024),10/23/2024,Total Suspended Solids,190,190,,mg/L
ST24OCT24-01-035 ,TEM ABF Influent (10-23-2024),10/23/2024,Volatile Suspended Solids,186,186,,mg/L
ST24OCT25-01-033 ,TEM ABF Influent (10-24-2024),10/24/2024,% Volatile Suspended Solids,89,89,,%
ST24OCT25-01-033 ,TEM ABF Influent (10-24-2024),10/24/2024,Total Suspended Solids,345,345,,mg/L
