SampleName,StartDate,EndDate
Maxson Operations Data (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
MX25OCT16-01-001,Maxson Operations Data (10-16-2025),10/16/2025,Wet Cake,,,,Gallons/Day
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,% VOL. RED.,,,,%
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Dissolved O2 - North,2.40,2.40,,mg/L
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,"Dissolved Oxygen, Effluent",5.40,5.40,,mg/L
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,"Dissolved Oxygen, Influent",0.23,0.23,,mg/L
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,"Flow(MAX), Influent",53.00,53.00,,MGD
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,"Flow, Effluent",,,,MGD
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,"Flow, Influent",46.40,46.40,,MGD
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Hours Bypassed,0.00,0.00,,
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Peracetic Acid,0.09,0.09,,ppm
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,pH - Effluent (Max),7.30,7.30,,pH Units
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,pH - Effluent (Min),7.19,7.19,,pH Units
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,pH - Influent,5.80,5.80,,pH Units
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Rainfall,0.00,0.00,,inch
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Temperature - DIG.SDG.,27.40,27.40,,C
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Temperature - Effluent,25.50,25.50,,C
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Temperature - Influent,25.40,25.40,,C
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Temperature - North,28.70,28.70,,C
MX25OCT17-01-001,Maxson Operations Data (10-17-2025),10/17/2025,Wet Cake,,,,Gallons/Day
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,% VOL. RED.,,,,%
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Dissolved O2 - North,2.90,2.90,,mg/L
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,"Dissolved Oxygen, Effluent",5.50,5.50,,mg/L
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,"Flow(MAX), Influent",59.20,59.20,,MGD
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,"Flow, Effluent",,,,MGD
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,"Flow, Influent",46.30,46.30,,MGD
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Hours Bypassed,0.00,0.00,,
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Peracetic Acid,0.00,0.00,,ppm
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,pH - Effluent (Max),7.22,7.22,,pH Units
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,pH - Effluent (Min),6.96,6.96,,pH Units
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,pH - Influent,5.72,5.72,,pH Units
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Rainfall,0.37,0.37,,inch
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Temperature - DIG.SDG.,27.80,27.80,,C
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Temperature - Effluent,25.50,25.50,,C
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Temperature - Influent,25.10,25.10,,C
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Temperature - North,26.80,26.80,,C
MX25OCT18-01-001,Maxson Operations Data (10-18-2025),10/18/2025,Wet Cake,,,,Gallons/Day
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,% VOL. RED.,,,,%
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Dissolved O2 - North,5.20,5.20,,mg/L
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,"Dissolved Oxygen, Effluent",4.90,4.90,,mg/L
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,"Dissolved Oxygen, Influent",0.40,0.40,,mg/L
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,"Flow(MAX), Influent",58.30,58.30,,MGD
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,"Flow, Effluent",,,,MGD
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,"Flow, Influent",49.50,49.50,,MGD
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Hours Bypassed,0.00,0.00,,
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Peracetic Acid,0.03,0.03,,ppm
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,pH - Effluent (Max),7.32,7.32,,pH Units
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,pH - Effluent (Min),7.21,7.21,,pH Units
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,pH - Influent,5.70,5.70,,pH Units
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Rainfall,0.00,0.00,,inch
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Temperature - DIG.SDG.,28.10,28.10,,C
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Temperature - Effluent,24.70,24.70,,C
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Temperature - Influent,23.70,23.70,,C
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Temperature - North,26.70,26.70,,C
MX25OCT19-01-001,Maxson Operations Data (10-19-2025),10/19/2025,Wet Cake,,,,Gallons/Day
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,% VOL. RED.,,,,%
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Dissolved O2 - North,3.10,3.10,,mg/L
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,"Dissolved Oxygen, Effluent",4.40,4.40,,mg/L
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,"Dissolved Oxygen, Influent",0.35,0.35,,mg/L
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,"Flow(MAX), Influent",54.60,54.60,,MGD
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,"Flow, Effluent",,,,MGD
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,"Flow, Influent",48.50,48.50,,MGD
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Hours Bypassed,0.00,0.00,,
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Peracetic Acid,0.60,0.60,,ppm
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,pH - Effluent (Max),7.40,7.40,,pH Units
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,pH - Effluent (Min),7.19,7.19,,pH Units
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,pH - Influent,5.71,5.71,,pH Units
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Rainfall,0.00,0.00,,inch
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Temperature - DIG.SDG.,27.70,27.70,,C
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Temperature - Effluent,23.60,23.60,,C
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Temperature - Influent,23.90,23.90,,C
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Temperature - North,26.00,26.00,,C
MX25OCT20-01-001,Maxson Operations Data (10-20-2025),10/20/2025,Wet Cake,,,,Gallons/Day
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,% VOL. RED.,,,,%
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Dissolved O2 - North,4.20,4.20,,mg/L
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,"Dissolved Oxygen, Effluent",3.70,3.70,,mg/L
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,"Flow(MAX), Influent",50.40,50.40,,MGD
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,"Flow, Effluent",,,,MGD
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,"Flow, Influent",46.30,46.30,,MGD
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Hours Bypassed,0.00,0.00,,
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Peracetic Acid,0.02,0.02,,ppm
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,pH - Effluent (Max),7.15,7.15,,pH Units
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,pH - Effluent (Min),7.08,7.08,,pH Units
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,pH - Influent,5.53,5.53,,pH Units
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Rainfall,0.00,0.00,,inch
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Temperature - DIG.SDG.,27.70,27.70,,C
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Temperature - Effluent,24.00,24.00,,C
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Temperature - Influent,24.30,24.30,,C
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Temperature - North,26.30,26.30,,C
MX25OCT21-01-001,Maxson Operations Data (10-21-2025),10/21/2025,Wet Cake,,,,Gallons/Day
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,% VOL. RED.,,,,%
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Dissolved O2 - North,4.30,4.30,,mg/L
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,"Dissolved Oxygen, Effluent",4.30,4.30,,mg/L
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,"Flow(MAX), Influent",60.90,60.90,,MGD
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,"Flow, Effluent",,,,MGD
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,"Flow, Influent",46.30,46.30,,MGD
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Hours Bypassed,0.00,0.00,,
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Peracetic Acid,0.16,0.16,,ppm
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,pH - Effluent (Max),7.16,7.16,,pH Units
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,pH - Effluent (Min),6.84,6.84,,pH Units
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,pH - Influent,5.72,5.72,,pH Units
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Rainfall,0.00,0.00,,inch
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Temperature - DIG.SDG.,27.60,27.60,,C
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Temperature - Effluent,23.40,23.40,,C
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Temperature - Influent,23.70,23.70,,C
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Temperature - North,26.10,26.10,,C
MX25OCT22-01-001,Maxson Operations Data (10-22-2025),10/22/2025,Wet Cake,,,,Gallons/Day
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,% VOL. RED.,,,,%
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Dissolved O2 - North,2.90,2.90,,mg/L
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,"Dissolved Oxygen, Effluent",4.70,4.70,,mg/L
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,"Flow(MAX), Influent",59.60,59.60,,MGD
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,"Flow, Effluent",,,,MGD
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,"Flow, Influent",49.10,49.10,,MGD
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Hours Bypassed,0.00,0.00,,
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Peracetic Acid,0.30,0.30,,ppm
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,pH - Effluent (Max),7.25,7.25,,pH Units
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,pH - Effluent (Min),7.15,7.15,,pH Units
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,pH - Influent,6.40,6.40,,pH Units
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Rainfall,0.00,0.00,,inch
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Temperature - DIG.SDG.,27.40,27.40,,C
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Temperature - Effluent,23.70,23.70,,C
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Temperature - Influent,24.00,24.00,,C
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Temperature - North,25.00,25.00,,C
MX25OCT23-01-001,Maxson Operations Data (10-23-2025),10/23/2025,Wet Cake,,,,Gallons/Day
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,% VOL. RED.,,,,%
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Dissolved O2 - North,1.40,1.40,,mg/L
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,"Dissolved Oxygen, Effluent",2.65,2.65,,mg/L
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,"Dissolved Oxygen, Influent",0.23,0.23,,mg/L
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,"Flow(MAX), Influent",58.30,58.30,,MGD
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,"Flow, Effluent",,,,MGD
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,"Flow, Influent",48.90,48.90,,MGD
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Hours Bypassed,0.00,0.00,,
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Peracetic Acid,0.84,0.84,,ppm
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,pH - Effluent (Max),7.55,7.55,,pH Units
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,pH - Effluent (Min),7.29,7.29,,pH Units
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,pH - Influent,6.36,6.36,,pH Units
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Rainfall,0.00,0.00,,inch
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Temperature - DIG.SDG.,27.10,27.10,,C
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Temperature - Effluent,23.10,23.10,,C
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Temperature - Influent,23.30,23.30,,C
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Temperature - North,25.00,25.00,,C
MX25OCT24-01-001,Maxson Operations Data (10-24-2025),10/24/2025,Wet Cake,,,,Gallons/Day
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,% VOL. RED.,,,,%
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Dissolved O2 - North,4.30,4.30,,mg/L
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,"Dissolved Oxygen, Effluent",4.10,4.10,,mg/L
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,"Dissolved Oxygen, Influent",0.27,0.27,,mg/L
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,"Flow(MAX), Influent",60.20,60.20,,MGD
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,"Flow, Effluent",,,,MGD
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,"Flow, Influent",48.00,48.00,,MGD
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Hours Bypassed,0.00,0.00,,
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Peracetic Acid,0.47,0.47,,ppm
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,pH - Effluent (Max),7.35,7.35,,pH Units
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,pH - Effluent (Min),7.26,7.26,,pH Units
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,pH - Influent,6.00,6.00,,pH Units
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Rainfall,0.93,0.93,,inch
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Temperature - DIG.SDG.,27.00,27.00,,C
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Temperature - Effluent,23.50,23.50,,C
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Temperature - Influent,23.80,23.80,,C
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Temperature - North,26.20,26.20,,C
MX25OCT25-01-001,Maxson Operations Data (10-25-2025),10/25/2025,Wet Cake,,,,Gallons/Day
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,% VOL. RED.,,,,%
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Dissolved O2 - North,1.60,1.60,,mg/L
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,"Dissolved Oxygen, Effluent",1.70,1.70,,mg/L
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,"Flow(MAX), Influent",85.00,85.00,,MGD
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,"Flow, Effluent",,,,MGD
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,"Flow, Influent",77.00,77.00,,MGD
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Hours Bypassed,0.00,0.00,,
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Peracetic Acid,0.34,0.34,,ppm
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,pH - Effluent (Max),6.09,6.09,,pH Units
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,pH - Effluent (Min),6.00,6.00,,pH Units
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,pH - Influent,5.80,5.80,,pH Units
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Rainfall,1.37,1.37,,inch
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Temperature - DIG.SDG.,24.00,24.00,,C
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Temperature - Effluent,22.30,22.30,,C
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Temperature - Influent,21.80,21.80,,C
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Temperature - North,25.20,25.20,,C
MX25OCT26-01-001,Maxson Operations Data (10-26-2025),10/26/2025,Wet Cake,,,,Gallons/Day
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,% VOL. RED.,,,,%
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Dissolved O2 - North,6.00,6.00,,mg/L
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,"Dissolved Oxygen, Effluent",3.90,3.90,,mg/L
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,"Dissolved Oxygen, Influent",0.35,0.35,,mg/L
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,"Flow(MAX), Influent",75.90,75.90,,MGD
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,"Flow, Effluent",,,,MGD
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,"Flow, Influent",66.50,66.50,,MGD
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Hours Bypassed,0.00,0.00,,
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Peracetic Acid,0.22,0.22,,ppm
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,pH - Effluent (Max),7.02,7.02,,pH Units
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,pH - Effluent (Min),68.3,68.3,,pH Units
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,pH - Influent,6.20,6.20,,pH Units
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Rainfall,0.02,0.02,,inch
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Temperature - DIG.SDG.,19.60,19.60,,C
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Temperature - Effluent,21.83,21.83,,C
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Temperature - Influent,21.10,21.10,,C
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Temperature - North,25.20,25.20,,C
MX25OCT27-01-001,Maxson Operations Data (10-27-2025),10/27/2025,Wet Cake,,,,Gallons/Day
MX25OCT28-01-001,Maxson Operations Data (10-28-2025),10/28/2025,% VOL. RED.,,,,%
MX25OCT28-01-001,Maxson Operations Data (10-28-2025),10/28/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25OCT28-01-001,Maxson Operations Data (10-28-2025),10/28/2025,Dissolved O2 - North,3.40,3.40,,mg/L
MX25OCT28-01-001,Maxson Operations Data (10-28-2025),10/28/2025,"Dissolved Oxygen, Effluent",5.32,5.32,,mg/L
MX25OCT28-01-001,Maxson Operations Data (10-28-2025),10/28/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
