SampleName,StartDate,EndDate
TEM Influent (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Volatile Suspended Solids,249,249,,mg/L
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Sample Amount,1000,1000,,ml
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Settleable Solids,5,5,,ml/L
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Sulfur,36.2,36.2,,mg/L
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Ammonia as N,20.1,20.1,,mg/L
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Volatile Acids,324,324,,mg/L
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Chemical Oxygen Demand,1389,1389,,mg/L
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,Apparent Color,1400,1400,,PCU
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,pH Apparent Color,6.56,6.56,,
ST25OCT22-01-001,TEM Influent (10-21-2025),10/21/2025,True Color,270,270,,PCU
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Biochemical Oxygen Demand,743,743,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,pH,6.12,6.12,,pH Units
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,% Volatile Suspended Solids,96,96,,%
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Total Suspended Solids,467,467,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,TSS - Change in Wt,0.43,0.43,,%
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Volatile Suspended Solids,449,449,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Sample Amount,1000,1000,,ml
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Settleable Solids,8 ,8,,ml/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Sulfur,13.6,13.6,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Ammonia as N,33.9,33.9,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Volatile Acids,315,315,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Chemical Oxygen Demand,2054,2054,,mg/L
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,Apparent Color,1970,1970,,PCU
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,pH Apparent Color,6.12,6.12,,
ST25OCT23-01-001,TEM Influent (10-22-2025),10/22/2025,True Color,720,720,,PCU
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Biochemical Oxygen Demand,558,558,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,pH,6.50,6.50,,pH Units
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Sample Amount,1000,1000,,ml
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Settleable Solids,4,4,,ml/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,% Volatile Suspended Solids,100,100,,%
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Total Suspended Solids,220,220,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,TSS - Change in Wt,2.26,2.26,,%
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Volatile Suspended Solids,220,220,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Sulfur,18,18,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Volatile Acids,357,357,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Ammonia as N,19.2,19.2,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Chemical Oxygen Demand,1600,1600,,mg/L
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,Apparent Color,2800,2800,,PCU
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,pH Apparent Color,6.50,6.50,,
ST25OCT24-01-001,TEM Influent (10-23-2025),10/23/2025,True Color,2440,2440,,PCU
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Biochemical Oxygen Demand,415,415,,mg/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,pH,6.59,6.59,,pH Units
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,% Volatile Suspended Solids,85,85,,%
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Total Suspended Solids,156,156,,mg/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,TSS - Change in Wt,0.98,0.98,,%
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Volatile Suspended Solids,133,133,,mg/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Sample Amount,1000,1000,,ml
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Settleable Solids,4,4,,ml/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Sulfur,12.6,12.6,,mg/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Chemical Oxygen Demand,720,720,,mg/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Apparent Color,3250,3250,,PCU
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,pH Apparent Color,6.59,6.59,,
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,True Color,320,320,,PCU
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Volatile Acids,181,181,,mg/L
ST25OCT25-02-001,TEM Influent (10-24-2025),10/24/2025,Ammonia as N,75,75,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Biochemical Oxygen Demand,666,666,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,pH,6.19,6.19,,pH Units
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,% Volatile Suspended Solids,92,92,,%
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Total Suspended Solids,384,384,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,TSS - Change in Wt,1.57,1.57,,%
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Volatile Suspended Solids,354,354,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Sample Amount,1000,1000,,ml
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Settleable Solids,13,13,,ml/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Sulfur,19.7,19.7,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Ammonia as N,47.4,47.4,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Volatile Acids,24,24,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Chemical Oxygen Demand,775,775,,mg/L
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,Apparent Color,1130,1130,,PCU
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,pH Apparent Color,6.19,6.19,,
ST25OCT26-02-001,TEM Influent (10-25-2025),10/25/2025,True Color,500,500,,PCU
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Biochemical Oxygen Demand,433,433,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,pH,6.15,6.15,,pH Units
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Sample Amount,1000,1000,,ml
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Settleable Solids,6,6,,ml/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,% Volatile Suspended Solids,80,80,,%
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Total Suspended Solids,372,372,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,TSS - Change in Wt,1.21,1.21,,%
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Volatile Suspended Solids,297,297,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Sulfur,21.4,21.4,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Volatile Acids,111,111,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Ammonia as N,28,28,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Chemical Oxygen Demand,1019,1019,,mg/L
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,Apparent Color,2260,2260,,PCU
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,pH Apparent Color,6.15,6.15,,
ST25OCT27-01-001,TEM Influent (10-26-2025),10/26/2025,True Color,720,720,,PCU
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Biochemical Oxygen Demand,397,397,,mg/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,pH,6.21,6.21,,pH Units
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Sample Amount,1000,1000,,ml
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Settleable Solids,3.5,3.5,,ml/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,% Volatile Suspended Solids,97,97,,%
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Total Suspended Solids,169,169,,mg/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,TSS - Change in Wt,0.89,0.89,,%
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Volatile Suspended Solids,163,163,,mg/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Sulfur,17.2,17.2,,mg/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Volatile Acids,66,66,,mg/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Ammonia as N,19.3,19.3,,mg/L
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Apparent Color,1650,1650,,PCU
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,pH Apparent Color,6.21,6.21,,
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,True Color,1070,1070,,PCU
ST25OCT28-01-001,TEM Influent (10-27-2025),10/27/2025,Chemical Oxygen Demand,947,947,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Biochemical Oxygen Demand,627,627,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,pH,6.59,6.59,,pH Units
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,% Volatile Suspended Solids,97,97,,%
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Total Suspended Solids,229,229,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,TSS - Change in Wt,1.10,1.10,,%
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Volatile Suspended Solids,222,222,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Sample Amount,1000,1000,,ml
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Settleable Solids,9,9,,ml/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Sulfur,27.7,27.7,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Apparent Color,2290,2290,,PCU
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,pH Apparent Color,6.59,6.59,,
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,True Color,1350,1350,,PCU
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Chemical Oxygen Demand,1316,1316,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Volatile Acids,155,155,,mg/L
ST25OCT29-01-001,TEM Influent (10-28-2025),10/28/2025,Ammonia as N,18.6,18.6,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Biochemical Oxygen Demand,413,413,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,pH,7.51,7.51,,pH Units
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,% Volatile Suspended Solids,81,81,,%
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Total Suspended Solids,345,345,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,TSS - Change in Wt,3.19,3.19,,%
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Volatile Suspended Solids,281,281,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Sample Amount,1000,1000,,ml
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Settleable Solids,7,7,,ml/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Sulfur,17.6,17.6,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Chemical Oxygen Demand,964,964,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Apparent Color,2250,2250,,PCU
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,pH Apparent Color,6.23,6.23,,
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,True Color,770,770,,PCU
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Ammonia as N,15.3,15.3,,mg/L
ST25OCT30-01-001,TEM Influent (10-29-2025),10/29/2025,Volatile Acids,129,129,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Biochemical Oxygen Demand,504,504,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,pH,6.32,6.32,,pH Units
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Sample Amount,1000,1000,,ml
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Settleable Solids,8,8,,ml/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,% Volatile Suspended Solids,90,90,,%
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Total Suspended Solids,304,304,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,TSS - Change in Wt,0.66,0.66,,%
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Volatile Suspended Solids,273,273,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Sulfur,17.1,17.1,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Ammonia as N,27.2,27.2,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Volatile Acids,129,129,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Arsenic,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Cadmium,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Chromium,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Cobalt,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Copper,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Lead,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Analysis Date/Time,,,,
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Mercury,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Method Reference,,,,
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Subcontract Lab ID,,,,
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Molybdenum,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Nickel,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Selenium,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Zinc,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Total Nitrogen,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Phosphorus-total,,,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Chemical Oxygen Demand,908,908,,mg/L
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,Apparent Color,925,925,,PCU
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,pH Apparent Color,6.62,6.62,,
ST25OCT31-01-001,TEM Influent (10-30-2025),10/30/2025,True Color,620,620,,PCU
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Biochemical Oxygen Demand,656,656,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,pH,7.06,7.06,,pH Units
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,% Volatile Suspended Solids,94,94,,%
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Total Suspended Solids,343,343,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,TSS - Change in Wt,1.02,1.02,,%
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Volatile Suspended Solids,322,322,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Sample Amount,1000,1000,,ml
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Settleable Solids,10,10,,ml/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Sulfur,20.3,20.3,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Volatile Acids,333,333,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Ammonia as N,17.5,17.5,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Chemical Oxygen Demand,1660,1660,,mg/L
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,Apparent Color,2280,2280,,PCU
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,pH Apparent Color,7.06,7.06,,
ST25NOV01-07-001,TEM Influent (10-31-2025),10/31/2025,True Color,1400,1400,,PCU
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Biochemical Oxygen Demand,669,669,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,pH,6.07,6.07,,pH Units
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,% Volatile Suspended Solids,96,96,,%
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Total Suspended Solids,302,302,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,TSS - Change in Wt,0.17,0.17,,%
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Volatile Suspended Solids,290,290,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Sulfur,15.3,15.3,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Ammonia as N,19.5,19.5,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Volatile Acids,296,296,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Chemical Oxygen Demand,1410,1410,,mg/L
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Apparent Color,2570,2570,,PCU
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,pH Apparent Color,6.07,6.07,,
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,True Color,1100,1100,,PCU
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Sample Amount,1000,1000,,ml
ST25NOV02-02-001,TEM Influent (11-01-2025),11/1/2025,Settleable Solids,9,9,,ml/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Biochemical Oxygen Demand,564,564,,mg/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,pH,6.60,6.60,,pH Units
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Sample Amount,1000,1000,,ml
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Settleable Solids,9,9,,ml/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,% Volatile Suspended Solids,95,95,,%
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Total Suspended Solids,289,289,,mg/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,TSS - Change in Wt,3.26,3.26,,%
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Volatile Suspended Solids,276,276,,mg/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Sulfur,18.4,18.4,,mg/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Ammonia as N,51.5,51.5,,mg/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Volatile Acids,309,309,,mg/L
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Apparent Color,2560,2560,,PCU
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,pH Apparent Color,6.60,6.60,,
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,True Color,1000,1000,,PCU
ST25NOV03-01-001,TEM Influent (11-02-2025),11/2/2025,Chemical Oxygen Demand,1200,1200,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Biochemical Oxygen Demand,614,614,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,pH,6.39,6.39,,pH Units
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Sample Amount,1000,1000,,ml
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Settleable Solids,11,11,,ml/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,% Volatile Suspended Solids,98,98,,%
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Total Suspended Solids,414,414,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,TSS - Change in Wt,1.07,1.07,,%
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Volatile Suspended Solids,404,404,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Sulfur,22.8,22.8,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Chemical Oxygen Demand,1490,1490,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Apparent Color,3010,3010,,PCU
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,pH Apparent Color,6.39,6.39,,
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,True Color,400,400,,PCU
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Ammonia as N,61.2,61.2,,mg/L
ST25NOV04-01-001,TEM Influent (11-03-2025),11/3/2025,Volatile Acids,306,306,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Biochemical Oxygen Demand,633,633,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,pH,6.13,6.13,,pH Units
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,% Volatile Suspended Solids,91,91,,%
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Total Suspended Solids,381,381,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,TSS - Change in Wt,2.62,2.62,,%
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Volatile Suspended Solids,346,346,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Sample Amount,1000,1000,,ml
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Settleable Solids,11,11,,ml/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Sulfur,19.1,19.1,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Chemical Oxygen Demand,2200,2200,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Apparent Color,2060,2060,,PCU
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,pH Apparent Color,6.13,6.13,,
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,True Color,370,370,,PCU
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Volatile Acids,318,318,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Total Nitrogen,71,71,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Phosphorus-total,14.9,14.9,,mg/L
ST25NOV05-01-001,TEM Influent (11-04-2025),11/4/2025,Ammonia as N,44.7,44.7,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Biochemical Oxygen Demand,782,782,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,pH,6.76,6.76,,pH Units
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,% Volatile Suspended Solids,93,93,,%
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Total Suspended Solids,496,496,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,TSS - Change in Wt,2.91,2.91,,%
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Volatile Suspended Solids,459,459,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Sample Amount,1000,1000,,ml
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Settleable Solids,16,16,,ml/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Sulfur,23.6,23.6,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Ammonia as N,25.8,25.8,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Volatile Acids,372,372,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Chemical Oxygen Demand,1600,1600,,mg/L
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,Apparent Color,2250,2250,,PCU
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,pH Apparent Color,6.76,6.76,,
ST25NOV06-01-001,TEM Influent (11-05-2025),11/5/2025,True Color,580,580,,PCU
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Biochemical Oxygen Demand,649,649,,mg/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,pH,6.58,6.58,,pH Units
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Sample Amount,1000,1000,,ml
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Settleable Solids,5.5,5.5,,ml/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,% Volatile Suspended Solids,66,66,,%
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Total Suspended Solids,258,258,,mg/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,TSS - Change in Wt,0.86,0.86,,%
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Volatile Suspended Solids,171,171,,mg/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Sulfur,20.1,20.1,,mg/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Ammonia as N,22.5,22.5,,mg/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Volatile Acids,321,321,,mg/L
ST25NOV07-01-001,TEM Influent (11-06-2025),11/6/2025,Chemical Oxygen Demand,1550,1550,,mg/L
