SampleName,StartDate,EndDate
TEM ABF Influent (TF) (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST25OCT28-01-033 ,TEM ABF Influent (10-27-2025),10/27/2025,% Volatile Suspended Solids,95,95,,%
ST25OCT28-01-033 ,TEM ABF Influent (10-27-2025),10/27/2025,Total Suspended Solids,143,143,,mg/L
ST25OCT28-01-033 ,TEM ABF Influent (10-27-2025),10/27/2025,Volatile Suspended Solids,136,136,,mg/L
ST25OCT28-01-033 ,TEM ABF Influent (10-27-2025),10/27/2025,pH,6.80,6.80,,pH Units
ST25OCT28-01-033 ,TEM ABF Influent (10-27-2025),10/27/2025,Soluble BOD,235,235,,mg/L
ST25OCT29-01-033 ,TEM ABF Influent (10-28-2025),10/28/2025,% Volatile Suspended Solids,99,99,,%
ST25OCT29-01-033 ,TEM ABF Influent (10-28-2025),10/28/2025,Total Suspended Solids,134,134,,mg/L
ST25OCT29-01-033 ,TEM ABF Influent (10-28-2025),10/28/2025,Volatile Suspended Solids,133,133,,mg/L
ST25OCT29-01-033 ,TEM ABF Influent (10-28-2025),10/28/2025,pH,6.79,6.79,,pH Units
ST25OCT29-01-033 ,TEM ABF Influent (10-28-2025),10/28/2025,Soluble BOD,307,307,,mg/L
ST25OCT30-01-035 ,TEM ABF Influent (10-29-2025),10/29/2025,pH,6.67,6.67,,pH Units
ST25OCT30-01-035 ,TEM ABF Influent (10-29-2025),10/29/2025,Soluble BOD,320,320,,mg/L
ST25OCT30-01-035 ,TEM ABF Influent (10-29-2025),10/29/2025,% Volatile Suspended Solids,97,97,,%
ST25OCT30-01-035 ,TEM ABF Influent (10-29-2025),10/29/2025,Total Suspended Solids,227,227,,mg/L
ST25OCT30-01-035 ,TEM ABF Influent (10-29-2025),10/29/2025,Volatile Suspended Solids,221,221,,mg/L
ST25OCT31-01-033 ,TEM ABF Influent (10-30-2025),10/30/2025,% Volatile Suspended Solids,74,74,,%
ST25OCT31-01-033 ,TEM ABF Influent (10-30-2025),10/30/2025,Total Suspended Solids,214,214,,mg/L
ST25OCT31-01-033 ,TEM ABF Influent (10-30-2025),10/30/2025,Volatile Suspended Solids,159,159,,mg/L
ST25OCT31-01-033 ,TEM ABF Influent (10-30-2025),10/30/2025,pH,7.46,7.46,,pH Units
ST25OCT31-01-033 ,TEM ABF Influent (10-30-2025),10/30/2025,Soluble BOD,283,283,,mg/L
ST25NOV01-07-032 ,TEM ABF Influent (10-31-2025),10/31/2025,% Volatile Suspended Solids,74,74,,%
ST25NOV01-07-032 ,TEM ABF Influent (10-31-2025),10/31/2025,Total Suspended Solids,194,194,,mg/L
ST25NOV01-07-032 ,TEM ABF Influent (10-31-2025),10/31/2025,Volatile Suspended Solids,144,144,,mg/L
ST25NOV01-07-032 ,TEM ABF Influent (10-31-2025),10/31/2025,pH,6.74,6.74,,pH Units
ST25NOV01-07-032 ,TEM ABF Influent (10-31-2025),10/31/2025,Soluble BOD,368,368,,mg/L
ST25NOV02-02-032 ,TEM ABF Influent (11-01-2025),11/1/2025,% Volatile Suspended Solids,81,81,,%
ST25NOV02-02-032 ,TEM ABF Influent (11-01-2025),11/1/2025,Total Suspended Solids,304,304,,mg/L
ST25NOV02-02-032 ,TEM ABF Influent (11-01-2025),11/1/2025,Volatile Suspended Solids,246,246,,mg/L
ST25NOV02-02-032 ,TEM ABF Influent (11-01-2025),11/1/2025,pH,6.63,6.63,,pH Units
ST25NOV02-02-032 ,TEM ABF Influent (11-01-2025),11/1/2025,Soluble BOD,430,430,,mg/L
ST25NOV03-01-033 ,TEM ABF Influent (11-02-2025),11/2/2025,% Volatile Suspended Solids,86,86,,%
ST25NOV03-01-033 ,TEM ABF Influent (11-02-2025),11/2/2025,Total Suspended Solids,323,323,,mg/L
ST25NOV03-01-033 ,TEM ABF Influent (11-02-2025),11/2/2025,Volatile Suspended Solids,278,278,,mg/L
ST25NOV03-01-033 ,TEM ABF Influent (11-02-2025),11/2/2025,pH,6.89,6.89,,pH Units
ST25NOV03-01-033 ,TEM ABF Influent (11-02-2025),11/2/2025,Soluble BOD,464,464,,mg/L
ST25NOV04-01-033 ,TEM ABF Influent (11-03-2025),11/3/2025,% Volatile Suspended Solids,91,91,,%
ST25NOV04-01-033 ,TEM ABF Influent (11-03-2025),11/3/2025,Total Suspended Solids,177,177,,mg/L
ST25NOV04-01-033 ,TEM ABF Influent (11-03-2025),11/3/2025,Volatile Suspended Solids,161,161,,mg/L
ST25NOV04-01-033 ,TEM ABF Influent (11-03-2025),11/3/2025,pH,7.09,7.09,,pH Units
ST25NOV04-01-033 ,TEM ABF Influent (11-03-2025),11/3/2025,Soluble BOD,489,489,,mg/L
ST25NOV05-01-033 ,TEM ABF Influent (11-04-2025),11/4/2025,% Volatile Suspended Solids,77,77,,%
ST25NOV05-01-033 ,TEM ABF Influent (11-04-2025),11/4/2025,Total Suspended Solids,261,261,,mg/L
ST25NOV05-01-033 ,TEM ABF Influent (11-04-2025),11/4/2025,Volatile Suspended Solids,201,201,,mg/L
ST25NOV05-01-033 ,TEM ABF Influent (11-04-2025),11/4/2025,pH,7.01,7.01,,pH Units
ST25NOV05-01-033 ,TEM ABF Influent (11-04-2025),11/4/2025,Soluble BOD,420,420,,mg/L
ST25NOV06-01-035 ,TEM ABF Influent (11-05-2025),11/5/2025,pH,6.55,6.55,,pH Units
ST25NOV06-01-035 ,TEM ABF Influent (11-05-2025),11/5/2025,Soluble BOD,526,526,,mg/L
ST25NOV06-01-035 ,TEM ABF Influent (11-05-2025),11/5/2025,% Volatile Suspended Solids,78,78,,%
ST25NOV06-01-035 ,TEM ABF Influent (11-05-2025),11/5/2025,Total Suspended Solids,303,303,,mg/L
ST25NOV06-01-035 ,TEM ABF Influent (11-05-2025),11/5/2025,Volatile Suspended Solids,237,237,,mg/L
ST25NOV07-01-033 ,TEM ABF Influent (11-06-2025),11/6/2025,% Volatile Suspended Solids,95,95,,%
ST25NOV07-01-033 ,TEM ABF Influent (11-06-2025),11/6/2025,Total Suspended Solids,199,199,,mg/L
ST25NOV07-01-033 ,TEM ABF Influent (11-06-2025),11/6/2025,Volatile Suspended Solids,188,188,,mg/L
ST25NOV07-01-033 ,TEM ABF Influent (11-06-2025),11/6/2025,pH,6.58,6.58,,pH Units
ST25NOV07-01-033 ,TEM ABF Influent (11-06-2025),11/6/2025,Soluble BOD,494,494,,mg/L
ST25NOV08-02-032 ,TEM ABF Influent (11-07-2025),11/7/2025,% Volatile Suspended Solids,93,93,,%
ST25NOV08-02-032 ,TEM ABF Influent (11-07-2025),11/7/2025,Total Suspended Solids,244,244,,mg/L
ST25NOV08-02-032 ,TEM ABF Influent (11-07-2025),11/7/2025,Volatile Suspended Solids,226,226,,mg/L
ST25NOV08-02-032 ,TEM ABF Influent (11-07-2025),11/7/2025,pH,6.34,6.34,,pH Units
ST25NOV08-02-032 ,TEM ABF Influent (11-07-2025),11/7/2025,Soluble BOD,491,491,,mg/L
ST25NOV09-02-032 ,TEM ABF Influent (11-08-2025),11/8/2025,% Volatile Suspended Solids,98,98,,%
ST25NOV09-02-032 ,TEM ABF Influent (11-08-2025),11/8/2025,Total Suspended Solids,272,272,,mg/L
ST25NOV09-02-032 ,TEM ABF Influent (11-08-2025),11/8/2025,Volatile Suspended Solids,265,265,,mg/L
ST25NOV09-02-032 ,TEM ABF Influent (11-08-2025),11/8/2025,pH,6.47,6.47,,pH Units
ST25NOV09-02-032 ,TEM ABF Influent (11-08-2025),11/8/2025,Soluble BOD,428,428,,mg/L
ST25NOV10-01-033 ,TEM ABF Influent (11-09-2025),11/9/2025,% Volatile Suspended Solids,95,95,,%
ST25NOV10-01-033 ,TEM ABF Influent (11-09-2025),11/9/2025,Total Suspended Solids,387,387,,mg/L
ST25NOV10-01-033 ,TEM ABF Influent (11-09-2025),11/9/2025,Volatile Suspended Solids,368,368,,mg/L
ST25NOV10-01-033 ,TEM ABF Influent (11-09-2025),11/9/2025,pH,6.82,6.82,,pH Units
ST25NOV10-01-033 ,TEM ABF Influent (11-09-2025),11/9/2025,Soluble BOD,405,405,,mg/L
ST25NOV11-01-033 ,TEM ABF Influent (11-10-2025),11/10/2025,% Volatile Suspended Solids,97,97,,%
ST25NOV11-01-033 ,TEM ABF Influent (11-10-2025),11/10/2025,Total Suspended Solids,238,238,,mg/L
ST25NOV11-01-033 ,TEM ABF Influent (11-10-2025),11/10/2025,Volatile Suspended Solids,230,230,,mg/L
ST25NOV11-01-033 ,TEM ABF Influent (11-10-2025),11/10/2025,pH,6.75,6.75,,pH Units
ST25NOV11-01-033 ,TEM ABF Influent (11-10-2025),11/10/2025,Soluble BOD,466,466,,mg/L
ST25NOV12-01-033 ,TEM ABF Influent (11-11-2025),11/11/2025,% Volatile Suspended Solids,93,93,,%
ST25NOV12-01-033 ,TEM ABF Influent (11-11-2025),11/11/2025,Total Suspended Solids,179,179,,mg/L
ST25NOV12-01-033 ,TEM ABF Influent (11-11-2025),11/11/2025,Volatile Suspended Solids,166,166,,mg/L
ST25NOV12-01-033 ,TEM ABF Influent (11-11-2025),11/11/2025,pH,6.19,6.19,,pH Units
ST25NOV12-01-033 ,TEM ABF Influent (11-11-2025),11/11/2025,Soluble BOD,455,455,,mg/L
ST25NOV13-01-035 ,TEM ABF Influent (11-12-2025),11/12/2025,pH,6.64,6.64,,pH Units
ST25NOV13-01-035 ,TEM ABF Influent (11-12-2025),11/12/2025,Soluble BOD,476,476,,mg/L
ST25NOV13-01-035 ,TEM ABF Influent (11-12-2025),11/12/2025,% Volatile Suspended Solids,99,99,,%
ST25NOV13-01-035 ,TEM ABF Influent (11-12-2025),11/12/2025,Total Suspended Solids,128,128,,mg/L
ST25NOV13-01-035 ,TEM ABF Influent (11-12-2025),11/12/2025,Volatile Suspended Solids,126,126,,mg/L
ST25NOV14-01-033 ,TEM ABF Influent (11-13-2025),11/13/2025,% Volatile Suspended Solids,93,93,,%
ST25NOV14-01-033 ,TEM ABF Influent (11-13-2025),11/13/2025,Total Suspended Solids,280,280,,mg/L
ST25NOV14-01-033 ,TEM ABF Influent (11-13-2025),11/13/2025,Volatile Suspended Solids,260,260,,mg/L
ST25NOV14-01-033 ,TEM ABF Influent (11-13-2025),11/13/2025,pH,6.44,6.44,,pH Units
ST25NOV14-01-033 ,TEM ABF Influent (11-13-2025),11/13/2025,Soluble BOD,510,510,,mg/L
ST25NOV15-02-032 ,TEM ABF Influent (11-14-2025),11/14/2025,% Volatile Suspended Solids,94,94,,%
ST25NOV15-02-032 ,TEM ABF Influent (11-14-2025),11/14/2025,Total Suspended Solids,172,172,,mg/L
ST25NOV15-02-032 ,TEM ABF Influent (11-14-2025),11/14/2025,Volatile Suspended Solids,162,162,,mg/L
ST25NOV15-02-032 ,TEM ABF Influent (11-14-2025),11/14/2025,pH,6.43,6.43,,pH Units
ST25NOV15-02-032 ,TEM ABF Influent (11-14-2025),11/14/2025,Soluble BOD,520,520,,mg/L
ST25NOV16-02-032 ,TEM ABF Influent (11-15-2025),11/15/2025,% Volatile Suspended Solids,89,89,,%
ST25NOV16-02-032 ,TEM ABF Influent (11-15-2025),11/15/2025,Total Suspended Solids,158,158,,mg/L
ST25NOV16-02-032 ,TEM ABF Influent (11-15-2025),11/15/2025,Volatile Suspended Solids,142,142,,mg/L
ST25NOV16-02-032 ,TEM ABF Influent (11-15-2025),11/15/2025,pH,6.20,6.20,,pH Units
ST25NOV16-02-032 ,TEM ABF Influent (11-15-2025),11/15/2025,Soluble BOD,443,443,,mg/L
ST25NOV17-01-033 ,TEM ABF Influent (11-16-2025),11/16/2025,% Volatile Suspended Solids,90,90,,%
ST25NOV17-01-033 ,TEM ABF Influent (11-16-2025),11/16/2025,Total Suspended Solids,105,105,,mg/L
ST25NOV17-01-033 ,TEM ABF Influent (11-16-2025),11/16/2025,Volatile Suspended Solids,94,94,,mg/L
ST25NOV17-01-033 ,TEM ABF Influent (11-16-2025),11/16/2025,pH,6.21,6.21,,pH Units
ST25NOV17-01-033 ,TEM ABF Influent (11-16-2025),11/16/2025,Soluble BOD,530,530,,mg/L
ST25NOV18-01-033 ,TEM ABF Influent (11-17-2025),11/17/2025,% Volatile Suspended Solids,98,98,,%
ST25NOV18-01-033 ,TEM ABF Influent (11-17-2025),11/17/2025,Total Suspended Solids,175,175,,mg/L
ST25NOV18-01-033 ,TEM ABF Influent (11-17-2025),11/17/2025,Volatile Suspended Solids,172,172,,mg/L
ST25NOV18-01-033 ,TEM ABF Influent (11-17-2025),11/17/2025,pH,6.53,6.53,,pH Units
ST25NOV18-01-033 ,TEM ABF Influent (11-17-2025),11/17/2025,Soluble BOD,463,463,,mg/L
ST25NOV19-01-033 ,TEM ABF Influent (11-18-2025),11/18/2025,% Volatile Suspended Solids,92,92,,%
ST25NOV19-01-033 ,TEM ABF Influent (11-18-2025),11/18/2025,Total Suspended Solids,227,227,,mg/L
ST25NOV19-01-033 ,TEM ABF Influent (11-18-2025),11/18/2025,Volatile Suspended Solids,208,208,,mg/L
ST25NOV19-01-033 ,TEM ABF Influent (11-18-2025),11/18/2025,pH,6.80,6.80,,pH Units
ST25NOV19-01-033 ,TEM ABF Influent (11-18-2025),11/18/2025,Soluble BOD,552,552,,mg/L
ST25NOV20-01-035 ,TEM ABF Influent (11-19-2025),11/19/2025,pH,6.54,6.54,,pH Units
ST25NOV20-01-035 ,TEM ABF Influent (11-19-2025),11/19/2025,Soluble BOD,586,586,,mg/L
ST25NOV20-01-035 ,TEM ABF Influent (11-19-2025),11/19/2025,% Volatile Suspended Solids,98,98,,%
ST25NOV20-01-035 ,TEM ABF Influent (11-19-2025),11/19/2025,Total Suspended Solids,174,174,,mg/L
ST25NOV20-01-035 ,TEM ABF Influent (11-19-2025),11/19/2025,Volatile Suspended Solids,170,170,,mg/L
ST25NOV21-01-033 ,TEM ABF Influent (11-20-2025),11/20/2025,% Volatile Suspended Solids,97,97,,%
ST25NOV21-01-033 ,TEM ABF Influent (11-20-2025),11/20/2025,Total Suspended Solids,159,159,,mg/L
ST25NOV21-01-033 ,TEM ABF Influent (11-20-2025),11/20/2025,Volatile Suspended Solids,154,154,,mg/L
ST25NOV21-01-033 ,TEM ABF Influent (11-20-2025),11/20/2025,pH,6.27,6.27,,pH Units
ST25NOV21-01-033 ,TEM ABF Influent (11-20-2025),11/20/2025,Soluble BOD,624,624,,mg/L
ST25NOV22-02-032 ,TEM ABF Influent (11-21-2025),11/21/2025,% Volatile Suspended Solids,85,85,,%
ST25NOV22-02-032 ,TEM ABF Influent (11-21-2025),11/21/2025,Total Suspended Solids,340,340,,mg/L
ST25NOV22-02-032 ,TEM ABF Influent (11-21-2025),11/21/2025,Volatile Suspended Solids,290,290,,mg/L
ST25NOV22-02-032 ,TEM ABF Influent (11-21-2025),11/21/2025,pH,6.57,6.57,,pH Units
ST25NOV22-02-032 ,TEM ABF Influent (11-21-2025),11/21/2025,Soluble BOD,375,375,,mg/L
ST25NOV23-02-032 ,TEM ABF Influent (11-22-2025),11/22/2025,% Volatile Suspended Solids,89,89,,%
ST25NOV23-02-032 ,TEM ABF Influent (11-22-2025),11/22/2025,Total Suspended Solids,215,215,,mg/L
ST25NOV23-02-032 ,TEM ABF Influent (11-22-2025),11/22/2025,Volatile Suspended Solids,192,192,,mg/L
ST25NOV23-02-032 ,TEM ABF Influent (11-22-2025),11/22/2025,pH,6.51,6.51,,pH Units
ST25NOV23-02-032 ,TEM ABF Influent (11-22-2025),11/22/2025,Soluble BOD,364,364,,mg/L
ST25NOV24-01-033 ,TEM ABF Influent (11-23-2025),11/23/2025,% Volatile Suspended Solids,93,93,,%
ST25NOV24-01-033 ,TEM ABF Influent (11-23-2025),11/23/2025,Total Suspended Solids,189,189,,mg/L
ST25NOV24-01-033 ,TEM ABF Influent (11-23-2025),11/23/2025,Volatile Suspended Solids,176,176,,mg/L
ST25NOV24-01-033 ,TEM ABF Influent (11-23-2025),11/23/2025,pH,6.78,6.78,,pH Units
ST25NOV24-01-033 ,TEM ABF Influent (11-23-2025),11/23/2025,Soluble BOD,438,438,,mg/L
ST25NOV25-01-033 ,TEM ABF Influent (11-24-2025),11/24/2025,% Volatile Suspended Solids,97,97,,%
ST25NOV25-01-033 ,TEM ABF Influent (11-24-2025),11/24/2025,Total Suspended Solids,254,254,,mg/L
ST25NOV25-01-033 ,TEM ABF Influent (11-24-2025),11/24/2025,Volatile Suspended Solids,246,246,,mg/L
ST25NOV25-01-033 ,TEM ABF Influent (11-24-2025),11/24/2025,pH,6.98,6.98,,pH Units
ST25NOV25-01-033 ,TEM ABF Influent (11-24-2025),11/24/2025,Soluble BOD,435,435,,mg/L
ST25NOV26-01-033 ,TEM ABF Influent (11-25-2025),11/25/2025,% Volatile Suspended Solids,88,88,,%
ST25NOV26-01-033 ,TEM ABF Influent (11-25-2025),11/25/2025,Total Suspended Solids,502,502,,mg/L
ST25NOV26-01-033 ,TEM ABF Influent (11-25-2025),11/25/2025,Volatile Suspended Solids,440,440,,mg/L
ST25NOV26-01-033 ,TEM ABF Influent (11-25-2025),11/25/2025,pH,6.47,6.47,,pH Units
ST25NOV26-01-033 ,TEM ABF Influent (11-25-2025),11/25/2025,Soluble BOD,453,453,,mg/L
ST25NOV27-01-035 ,TEM ABF Influent (11-26-2025),11/26/2025,pH,6.82,6.82,,pH Units
ST25NOV27-01-035 ,TEM ABF Influent (11-26-2025),11/26/2025,Soluble BOD,302,302,,mg/L
ST25NOV27-01-035 ,TEM ABF Influent (11-26-2025),11/26/2025,% Volatile Suspended Solids,90,90,,%
ST25NOV27-01-035 ,TEM ABF Influent (11-26-2025),11/26/2025,Total Suspended Solids,313,313,,mg/L
ST25NOV27-01-035 ,TEM ABF Influent (11-26-2025),11/26/2025,Volatile Suspended Solids,281,281,,mg/L
ST25NOV28-01-033 ,TEM ABF Influent (11-27-2025),11/27/2025,% Volatile Suspended Solids,91,91,,%
ST25NOV28-01-033 ,TEM ABF Influent (11-27-2025),11/27/2025,Total Suspended Solids,256,256,,mg/L
ST25NOV28-01-033 ,TEM ABF Influent (11-27-2025),11/27/2025,Volatile Suspended Solids,231,231,,mg/L
ST25NOV28-01-033 ,TEM ABF Influent (11-27-2025),11/27/2025,pH,6.75,6.75,,pH Units
ST25NOV28-01-033 ,TEM ABF Influent (11-27-2025),11/27/2025,Soluble BOD,403,403,,mg/L
ST25NOV29-02-032 ,TEM ABF Influent (11-28-2025),11/28/2025,% Volatile Suspended Solids,94,94,,%
ST25NOV29-02-032 ,TEM ABF Influent (11-28-2025),11/28/2025,Total Suspended Solids,193,193,,mg/L
ST25NOV29-02-032 ,TEM ABF Influent (11-28-2025),11/28/2025,Volatile Suspended Solids,181,181,,mg/L
ST25NOV29-02-032 ,TEM ABF Influent (11-28-2025),11/28/2025,pH,6.59,6.59,,pH Units
ST25NOV29-02-032 ,TEM ABF Influent (11-28-2025),11/28/2025,Soluble BOD,371,371,,mg/L
ST25NOV30-02-032 ,TEM ABF Influent (11-29-2025),11/29/2025,% Volatile Suspended Solids,96,96,,%
ST25NOV30-02-032 ,TEM ABF Influent (11-29-2025),11/29/2025,Total Suspended Solids,246,246,,mg/L
ST25NOV30-02-032 ,TEM ABF Influent (11-29-2025),11/29/2025,Volatile Suspended Solids,237,237,,mg/L
ST25NOV30-02-032 ,TEM ABF Influent (11-29-2025),11/29/2025,pH,7.09,7.09,,pH Units
ST25NOV30-02-032 ,TEM ABF Influent (11-29-2025),11/29/2025,Soluble BOD,354,354,,mg/L
ST25DEC01-06-033 ,TEM ABF Influent (11-30-2025),11/30/2025,% Volatile Suspended Solids,84,84,,%
ST25DEC01-06-033 ,TEM ABF Influent (11-30-2025),11/30/2025,Total Suspended Solids,320,320,,mg/L
ST25DEC01-06-033 ,TEM ABF Influent (11-30-2025),11/30/2025,Volatile Suspended Solids,270,270,,mg/L
ST25DEC01-06-033 ,TEM ABF Influent (11-30-2025),11/30/2025,pH,7.05,7.05,,pH Units
ST25DEC01-06-033 ,TEM ABF Influent (11-30-2025),11/30/2025,Soluble BOD,316,316,,mg/L
ST25DEC02-01-033 ,TEM ABF Influent (12-01-2025),12/1/2025,% Volatile Suspended Solids,78,78,,%
ST25DEC02-01-033 ,TEM ABF Influent (12-01-2025),12/1/2025,Total Suspended Solids,590,590,,mg/L
ST25DEC02-01-033 ,TEM ABF Influent (12-01-2025),12/1/2025,Volatile Suspended Solids,460,460,,mg/L
ST25DEC02-01-033 ,TEM ABF Influent (12-01-2025),12/1/2025,pH,6.64,6.64,,pH Units
ST25DEC02-01-033 ,TEM ABF Influent (12-01-2025),12/1/2025,Soluble BOD,541,541,,mg/L
ST25DEC03-01-033 ,TEM ABF Influent (12-02-2025),12/2/2025,% Volatile Suspended Solids,84,84,,%
ST25DEC03-01-033 ,TEM ABF Influent (12-02-2025),12/2/2025,Total Suspended Solids,1175,1175,,mg/L
ST25DEC03-01-033 ,TEM ABF Influent (12-02-2025),12/2/2025,Volatile Suspended Solids,990,990,,mg/L
ST25DEC03-01-033 ,TEM ABF Influent (12-02-2025),12/2/2025,pH,6.74,6.74,,pH Units
ST25DEC03-01-033 ,TEM ABF Influent (12-02-2025),12/2/2025,Soluble BOD,392,392,,mg/L
ST25DEC04-01-035 ,TEM ABF Influent (12-03-2025),12/3/2025,pH,6.60,6.60,,pH Units
ST25DEC04-01-035 ,TEM ABF Influent (12-03-2025),12/3/2025,Soluble BOD,524,524,,mg/L
ST25DEC04-01-035 ,TEM ABF Influent (12-03-2025),12/3/2025,% Volatile Suspended Solids,93,93,,%
ST25DEC04-01-035 ,TEM ABF Influent (12-03-2025),12/3/2025,Total Suspended Solids,308,308,,mg/L
ST25DEC04-01-035 ,TEM ABF Influent (12-03-2025),12/3/2025,Volatile Suspended Solids,286,286,,mg/L
ST25DEC05-01-033 ,TEM ABF Influent (12-04-2025),12/4/2025,% Volatile Suspended Solids,90,90,,%
ST25DEC05-01-033 ,TEM ABF Influent (12-04-2025),12/4/2025,Total Suspended Solids,433,433,,mg/L
ST25DEC05-01-033 ,TEM ABF Influent (12-04-2025),12/4/2025,Volatile Suspended Solids,390,390,,mg/L
ST25DEC05-01-033 ,TEM ABF Influent (12-04-2025),12/4/2025,pH,6.33,6.33,,pH Units
ST25DEC05-01-033 ,TEM ABF Influent (12-04-2025),12/4/2025,Soluble BOD,851,851,,mg/L
ST25DEC06-02-032 ,TEM ABF Influent (12-05-2025),12/5/2025,% Volatile Suspended Solids,90,90,,%
ST25DEC06-02-032 ,TEM ABF Influent (12-05-2025),12/5/2025,Total Suspended Solids,245,245,,mg/L
ST25DEC06-02-032 ,TEM ABF Influent (12-05-2025),12/5/2025,Volatile Suspended Solids,222,222,,mg/L
ST25DEC06-02-032 ,TEM ABF Influent (12-05-2025),12/5/2025,pH,6.75,6.75,,pH Units
ST25DEC06-02-032 ,TEM ABF Influent (12-05-2025),12/5/2025,Soluble BOD,378,378,,mg/L
ST25DEC07-02-032 ,TEM ABF Influent (12-06-2025),12/6/2025,% Volatile Suspended Solids,92,92,,%
ST25DEC07-02-032 ,TEM ABF Influent (12-06-2025),12/6/2025,Total Suspended Solids,310,310,,mg/L
ST25DEC07-02-032 ,TEM ABF Influent (12-06-2025),12/6/2025,Volatile Suspended Solids,286,286,,mg/L
ST25DEC07-02-032 ,TEM ABF Influent (12-06-2025),12/6/2025,pH,6.95,6.95,,pH Units
ST25DEC07-02-032 ,TEM ABF Influent (12-06-2025),12/6/2025,Soluble BOD,328,328,,mg/L
ST25DEC08-01-033 ,TEM ABF Influent (12-07-2025),12/7/2025,% Volatile Suspended Solids,95,95,,%
ST25DEC08-01-033 ,TEM ABF Influent (12-07-2025),12/7/2025,Total Suspended Solids,483,483,,mg/L
ST25DEC08-01-033 ,TEM ABF Influent (12-07-2025),12/7/2025,Volatile Suspended Solids,460,460,,mg/L
ST25DEC08-01-033 ,TEM ABF Influent (12-07-2025),12/7/2025,pH,7.36,7.36,,pH Units
ST25DEC08-01-033 ,TEM ABF Influent (12-07-2025),12/7/2025,Soluble BOD,247,247,,mg/L
ST25DEC09-01-033 ,TEM ABF Influent (12-08-2025),12/8/2025,% Volatile Suspended Solids,87,87,,%
ST25DEC09-01-033 ,TEM ABF Influent (12-08-2025),12/8/2025,Total Suspended Solids,220,220,,mg/L
ST25DEC09-01-033 ,TEM ABF Influent (12-08-2025),12/8/2025,Volatile Suspended Solids,192,192,,mg/L
ST25DEC09-01-033 ,TEM ABF Influent (12-08-2025),12/8/2025,pH,6.88,6.88,,pH Units
ST25DEC09-01-033 ,TEM ABF Influent (12-08-2025),12/8/2025,Soluble BOD,488,488,,mg/L
ST25DEC10-01-033 ,TEM ABF Influent (12-09-2025),12/9/2025,% Volatile Suspended Solids,93,93,,%
ST25DEC10-01-033 ,TEM ABF Influent (12-09-2025),12/9/2025,Total Suspended Solids,808,808,,mg/L
ST25DEC10-01-033 ,TEM ABF Influent (12-09-2025),12/9/2025,Volatile Suspended Solids,752,752,,mg/L
ST25DEC10-01-033 ,TEM ABF Influent (12-09-2025),12/9/2025,pH,6.77,6.77,,pH Units
ST25DEC10-01-033 ,TEM ABF Influent (12-09-2025),12/9/2025,Soluble BOD,564,564,,mg/L
ST25DEC11-01-035 ,TEM ABF Influent (12-10-2025),12/10/2025,pH,6.37,6.37,,pH Units
ST25DEC11-01-035 ,TEM ABF Influent (12-10-2025),12/10/2025,Soluble BOD,468,468,,mg/L
ST25DEC11-01-035 ,TEM ABF Influent (12-10-2025),12/10/2025,% Volatile Suspended Solids,85,85,,%
ST25DEC11-01-035 ,TEM ABF Influent (12-10-2025),12/10/2025,Total Suspended Solids,330,330,,mg/L
ST25DEC11-01-035 ,TEM ABF Influent (12-10-2025),12/10/2025,Volatile Suspended Solids,282,282,,mg/L
ST25DEC12-01-033 ,TEM ABF Influent (12-11-2025),12/11/2025,% Volatile Suspended Solids,88,88,,%
ST25DEC12-01-033 ,TEM ABF Influent (12-11-2025),12/11/2025,Total Suspended Solids,398,398,,mg/L
ST25DEC12-01-033 ,TEM ABF Influent (12-11-2025),12/11/2025,Volatile Suspended Solids,352,352,,mg/L
ST25DEC12-01-033 ,TEM ABF Influent (12-11-2025),12/11/2025,pH,6.50,6.50,,pH Units
ST25DEC12-01-033 ,TEM ABF Influent (12-11-2025),12/11/2025,Soluble BOD,517,517,,mg/L
ST25DEC13-02-032 ,TEM ABF Influent (12-12-2025),12/12/2025,% Volatile Suspended Solids,87,87,,%
ST25DEC13-02-032 ,TEM ABF Influent (12-12-2025),12/12/2025,Total Suspended Solids,247,247,,mg/L
ST25DEC13-02-032 ,TEM ABF Influent (12-12-2025),12/12/2025,Volatile Suspended Solids,215,215,,mg/L
ST25DEC13-02-032 ,TEM ABF Influent (12-12-2025),12/12/2025,pH,6.69,6.69,,pH Units
ST25DEC13-02-032 ,TEM ABF Influent (12-12-2025),12/12/2025,Soluble BOD,461,461,,mg/L
ST25DEC14-02-032 ,TEM ABF Influent (12-13-2025),12/13/2025,% Volatile Suspended Solids,98,98,,%
ST25DEC14-02-032 ,TEM ABF Influent (12-13-2025),12/13/2025,Total Suspended Solids,161,161,,mg/L
ST25DEC14-02-032 ,TEM ABF Influent (12-13-2025),12/13/2025,Volatile Suspended Solids,158,158,,mg/L
ST25DEC14-02-032 ,TEM ABF Influent (12-13-2025),12/13/2025,pH,6.69,6.69,,pH Units
ST25DEC14-02-032 ,TEM ABF Influent (12-13-2025),12/13/2025,Soluble BOD,416,416,,mg/L
ST25DEC15-01-033 ,TEM ABF Influent (12-14-2025),12/14/2025,% Volatile Suspended Solids,86,86,,%
ST25DEC15-01-033 ,TEM ABF Influent (12-14-2025),12/14/2025,Total Suspended Solids,168,168,,mg/L
